indice,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH,y,XGBoost,KNeighbors,RedesNeuronales,SVC,GaussianNB,RandomF,CantCoincidencia
394,-1.085458437166772,0.3486238541918029,-0.1077817872901718,0.0205516445328611,0.651808046844889,0,0,0,0,0,0,0,6
106,-1.11982712913005,0.2645279482386517,-0.0929292228848929,-0.0074355921073883,0.5675817490074571,0,0,0,0,0,0,0,6
214,-0.6386654416441576,0.4116957836566663,0.0853015499784532,-0.1333781569885113,0.7781474936010369,0,0,0,0,0,0,0,6
2,0.2663767800554969,-0.3241433934334068,-0.2860125601535179,0.1185069727737346,-0.0641154847732823,0,0,0,1,0,1,0,4
419,-0.7303152868795656,0.432719760144954,-0.2414548669376814,0.1604878277341089,0.7149777702229628,0,0,0,0,0,0,0,6
17,-1.933219505594296,0.012240230379198,-0.1671920449112872,0.0345452628529859,0.2938462810358033,0,0,0,0,0,0,0,6
563,2.12228614607251,-0.618479064269436,0.783372077026559,-0.8890335462752493,-0.2536246549075042,1,0,0,0,0,0,0,0
478,-1.0969146678211978,-0.0508316990856653,-0.375127946585191,0.216462301014608,0.2096199831983713,0,0,0,0,0,0,0,6
780,1.4463685374613755,-0.303119416945119,0.189269500815405,0.6502644689384761,-0.0009457613952084,0,1,1,1,1,1,1,0
274,-1.337495511564144,0.3696478306800907,-0.182044609316566,0.090519736133485,0.651808046844889,0,0,0,0,0,0,0,6
946,-0.6386654416441576,0.012240230379198,0.2783848872470781,0.2584431559749824,-0.9484916120663176,0,0,0,0,0,0,0,6
987,0.323657933327627,-1.8588936770784164,0.1150066787890108,-0.7351037447538767,0.9676566637352586,0,0,0,0,0,0,0,6
407,-0.7646839788428437,0.432719760144954,-0.182044609316566,0.1045133544536098,0.7149777702229628,0,0,0,0,0,0,0,6
226,0.2434643187466449,-0.0928796520622409,0.0853015499784532,-0.21733986690926,0.2096199831983713,0,0,0,0,0,0,0,6
72,-1.337495511564144,0.2435039717503639,0.0110387279520589,-0.1053909203482618,0.5675817490074571,0,0,0,0,0,0,0,6
584,0.9881193112843352,0.1804320422855005,0.6645515617843283,-0.7490973630740015,0.546525174548099,1,0,0,0,0,0,0,0
812,0.426764009217461,-0.4713112288514214,0.4269105312998666,0.6082836139781018,-0.9063784631476014,0,0,0,0,0,0,0,6
256,-0.1804162154671173,0.0753121598440614,0.0853015499784532,-0.1893526302690104,0.3991291533325932,0,0,0,0,0,0,0,6
170,-0.2949785220113773,0.2224799952620761,0.1298592431942897,-0.21733986690926,0.5675817490074571,0,0,0,0,0,0,0,6
180,-0.4553657511733415,0.1804320422855005,0.0555964211678955,-0.1473717753086361,0.5254686000887411,0,0,0,0,0,0,0,6
30,-0.5584718270631756,0.1383840893089248,-0.1671920449112872,0.0345452628529859,0.4201857277919512,0,0,0,0,0,0,0,6
207,0.3809390865997569,0.2014560187737882,0.0407438567626166,-0.1333781569885113,0.5254686000887411,0,0,0,0,0,0,0,6
316,0.0830770895846808,0.1383840893089248,0.0704489855731743,-0.1753590119488856,0.4622988767106671,0,0,0,0,0,0,0,6
68,-1.268758127637588,0.2435039717503639,-0.0483715296690564,-0.0494164470677626,0.546525174548099,0,0,0,0,0,0,0,6
869,0.1289020122023848,-0.9128147351054652,-0.0780766584796141,0.6362708506183514,-0.0641154847732823,0,0,0,0,1,0,0,5
1144,-0.3178909833202294,-0.6815509937342994,2.3280387751755587,-2.09248472180598,-1.7275848670625629,0,0,0,0,0,0,0,6
650,-0.6157529803353056,0.012240230379198,0.6496989973790493,-0.7490973630740015,0.3991291533325932,1,0,0,0,0,0,0,0
317,-0.1575037541582653,0.0963361363323492,0.0853015499784532,-0.1893526302690104,0.4201857277919512,0,0,0,0,0,0,0,6
722,1.4005436148436716,0.2224799952620761,0.4417630957051455,0.972117690301346,-0.1483417826107143,0,1,1,1,1,1,1,0
403,-1.314583050255292,0.0753121598440614,0.0110387279520589,-0.1333781569885113,0.3991291533325932,0,0,0,0,0,0,0,6
102,-1.0510897452034935,0.2014560187737882,-0.2117497381271237,0.090519736133485,0.4833554511700251,0,0,0,0,0,0,0,6
571,0.1403582428568108,-0.408239299386558,0.2338271940312416,-0.3852632867507574,-0.0851720592326403,1,0,0,0,0,0,0,0
691,0.2663767800554969,0.3906718071683785,1.0804233651321358,-1.1269250577173706,0.8413172169791108,1,0,0,0,0,0,0,0
432,0.3465703946364789,-0.0718556755739531,-0.2266023025324025,0.0765261178133603,0.2096199831983713,0,0,0,0,0,0,0,6
1161,-0.0314852169595792,-0.2190235109919677,2.9221413513867125,-2.73619116453172,-1.580188845847057,0,0,0,0,0,0,0,6
669,0.6673448529604071,0.4537437366332419,0.3377951448681935,-0.4272441417111317,0.7992040680603948,1,0,0,0,0,0,0,0
543,0.415307778563035,-0.0718556755739531,0.6794041261896071,-0.7770845997142511,0.2938462810358033,1,0,0,0,0,0,0,0
570,0.2434643187466449,-0.1349276050388165,0.2635323228417993,-0.3852632867507574,0.1885634087390134,1,0,0,0,0,0,0,0
172,0.0601646282758288,-0.0718556755739531,0.0853015499784532,-0.21733986690926,0.2517331321170873,0,0,0,0,0,0,0,6
555,-0.6042967496808795,-0.5343831583162848,1.6151156837221743,-1.6726761722022367,-0.0641154847732823,1,0,0,0,0,0,0,0
237,-0.7646839788428437,0.2224799952620761,-0.0483715296690564,-0.0494164470677626,0.5254686000887411,0,0,0,0,0,0,0,6
507,-0.0773101395772832,0.2224799952620761,-0.2117497381271237,0.090519736133485,0.5044120256293831,0,0,0,0,0,0,0,6
883,0.6444323916515551,1.210606890211603,0.4269105312998666,-0.3572760501105078,-1.7275848670625629,0,0,0,0,0,0,0,6
1002,0.461132701180739,0.0332642068674858,-0.7464420567171621,0.2724367742951071,-0.6958127185540217,0,0,1,0,0,0,0,5
514,-1.474970279417256,0.327599877703515,0.3229425804629147,-0.3712696684306326,0.7360343446823208,0,0,0,0,0,0,0,6
492,-1.0167210532402158,-0.1979995345036799,-0.3305702533693544,0.1744814460542337,0.0622239619828655,0,0,0,0,0,0,0,6
811,-0.3866283672467854,-0.1559515815271043,0.9318977210793474,0.6782517055787257,-1.664415143684489,0,0,0,0,0,0,0,6
340,-0.0200289863051532,0.1594080657972126,-0.182044609316566,0.0625324994932355,0.4412423022513091,0,0,0,0,0,0,0,6
119,-1.371864203527422,0.3696478306800907,-0.0780766584796141,-0.0074355921073883,0.6939211957636048,0,0,0,0,0,0,0,6
621,1.0339442339020395,-0.3872153228982702,1.54085286169578,-1.6027080806016127,0.0832805364422235,1,0,0,0,0,0,0,0
979,0.426764009217461,-1.354318241359509,-1.2514292464966428,-0.7351037447538767,-1.0327179099037491,0,0,0,0,0,0,0,6
664,1.3890873841892457,-0.3661913464099824,0.2338271940312416,-0.3712696684306326,-0.0430589103139243,1,0,0,0,0,0,0,0
426,-0.5355593657543235,0.2014560187737882,-0.2860125601535179,0.1604878277341089,0.4622988767106671,0,0,0,0,0,0,0,6
1019,0.9537506193210572,5.1000425405448455,0.4566156601104244,3.8268158276068,-0.3378509527449361,0,0,0,0,0,0,0,6
983,-1.0510897452034935,0.8952472428872857,-0.2414548669376814,0.9581240719812212,-0.2325680804481462,0,0,0,0,0,0,0,6
273,-0.8334213627693998,0.5168156660981054,0.1001541143837319,-0.1333781569885113,0.8834303658978268,0,0,0,0,0,0,0,6
9,-0.2720660607025253,0.1383840893089248,-0.0335189652637775,-0.0774036837080122,0.4412423022513091,0,0,0,0,0,0,0,6
1179,-1.795744737741184,0.1804320422855005,-0.1523394805060083,0.4963346674171036,0.1675068342796554,0,0,0,0,0,0,0,6
783,1.1485065404462993,-0.4502872523631336,-0.7315894923118833,0.4123729574963549,0.4201857277919512,0,1,1,1,1,1,1,0
590,0.5413263157617211,-0.3451673699216945,0.9616028498899052,-1.0569569661167466,0.0622239619828655,1,0,0,0,0,0,0,0
578,0.1747269348200889,0.1594080657972126,0.3972054024893089,-0.4972122333117555,0.5044120256293831,1,0,0,0,0,0,0,0
1009,-0.8677900547326777,-3.8351474669774697,-3.107999797156499,-2.73619116453172,-3.0330924835427573,0,0,0,0,0,0,0,6
992,-0.5011906737910454,-1.7537737946369771,-2.008910031165864,-1.1689059126777448,-2.0013203350342166,0,0,0,0,0,0,0,6
440,-0.5813842883720275,-0.303119416945119,-0.3305702533693544,0.1604878277341089,-0.0430589103139243,0,0,0,0,0,0,0,6
277,-1.085458437166772,0.3486238541918029,-0.1374869161007295,0.0485388811731107,0.6307514723855311,0,0,0,0,0,0,0,6
53,-0.3980845979012115,0.2435039717503639,-0.1523394805060083,0.0345452628529859,0.5254686000887411,0,0,0,0,0,0,0,6
406,-1.566620124652664,0.2855519247269396,0.0258912923573377,-0.1053909203482618,0.609694897926173,0,0,0,0,0,0,0,6
1139,-0.2949785220113773,0.1173601128206371,1.956724665043588,-1.952548538604732,-0.7379258674727377,0,0,0,0,0,0,0,6
630,1.2516126163361334,-0.1559515815271043,0.3823528380840301,-0.4972122333117555,0.1675068342796554,1,0,0,0,0,0,0,0
631,1.2516126163361334,-0.408239299386558,0.4269105312998666,-0.5531867065922547,-0.0641154847732823,1,0,0,0,0,0,0,0
418,-0.3522596752835074,0.3906718071683785,-0.1671920449112872,0.0765261178133603,0.6939211957636048,0,0,0,0,0,0,0,6
262,-0.8219651321149738,0.5798875955629688,0.0555964211678955,-0.0774036837080122,0.9466000892759006,0,0,0,0,0,0,0,6
314,-0.6959465949162875,0.327599877703515,0.2189746296259627,-0.2733143401897591,0.7149777702229628,0,0,0,0,0,0,0,6
761,0.6329761609971291,-0.3661913464099824,-0.3008651245587968,0.2024686826944833,0.0201108130641495,0,0,1,1,1,1,1,1
897,0.2778330107099229,-0.3661913464099824,-1.5336279701969413,-0.3152951951501335,1.515127599678566,0,0,0,0,0,0,0,6
825,0.300745472018775,-0.5343831583162848,-0.0038138364532198,0.4543538124567293,-0.3378509527449361,0,0,0,0,1,1,0,4
196,-0.3408034446290814,0.2224799952620761,0.2338271940312416,-0.3152951951501335,0.5886383234668151,0,0,0,0,0,0,0,6
1091,1.0797691565197434,-1.8588936770784164,0.1298592431942897,-0.5531867065922547,1.2624487061662704,0,0,0,0,0,0,0,6
283,-0.4897344431366194,0.2224799952620761,0.189269500815405,-0.2593207218696343,0.5886383234668151,0,0,0,0,0,0,0,6
49,-1.0167210532402158,-0.1979995345036799,-0.3305702533693544,0.1744814460542337,0.0622239619828655,0,0,0,0,0,0,0,6
456,-0.3522596752835074,-0.2400474874802556,-0.4196856398010276,0.2444495376548576,0.0201108130641495,0,0,0,0,0,0,0,6
623,0.8391883127767974,-0.4923352053397092,1.5111477328852223,-1.5747208439613631,-0.0430589103139243,1,0,0,0,0,0,0,0
94,-1.314583050255292,0.2014560187737882,-0.3157176889640756,0.1884750643743585,0.4622988767106671,0,0,0,0,0,0,0,6
988,1.3776311535348196,-0.1559515815271043,-1.9197946447341911,-0.1053909203482618,-2.2750558030058703,0,0,0,0,0,0,0,6
1015,0.8850132353945012,3.880651904224154,-0.0335189652637775,2.9312242551188143,-0.6958127185540217,0,0,0,0,0,0,0,6
678,1.0797691565197434,-0.2400474874802556,0.1447118075995685,-0.2873079585098839,0.0832805364422235,1,0,0,0,0,0,0,0
289,-0.0658539089228572,0.1173601128206371,0.0258912923573377,-0.1333781569885113,0.4412423022513091,0,0,0,0,0,0,0,6
369,-0.0543976782684312,0.0542881833557736,-0.0186664008584987,-0.1053909203482618,0.3570160044138772,0,0,0,0,0,0,0,6
752,1.2287001550272814,0.2224799952620761,-0.5385061550432583,0.4683474307768541,-0.443133825041726,0,0,0,1,0,1,0,4
926,1.0224880032476134,-1.1440784764766312,-0.479095897422143,0.5802963773378522,0.546525174548099,0,0,0,1,0,0,0,5
1029,1.1943314630640034,0.2014560187737882,-1.860384387113076,0.1325005910938594,-2.253999228546512,0,0,0,0,0,0,0,6
1039,0.7360822368869632,0.6219355485395444,0.6794041261896071,1.0001049269415956,1.0939961104914069,0,0,0,0,0,0,0,6
750,0.7017135449236852,0.0542881833557736,-0.3602753821799122,0.3284112475756062,-0.2957378038262201,0,1,1,1,1,1,1,0
1164,-2.2081690413005206,1.210606890211603,-0.0929292228848929,1.1820219651032176,0.1253936853609394,0,0,0,0,0,0,0,6
562,-0.2606098300480993,-0.0508316990856653,1.3032118312113188,-1.3648165691594918,0.3991291533325932,1,0,0,0,0,0,0,0
415,-1.0969146678211978,0.0542881833557736,-0.0038138364532198,-0.1193845386683865,0.3570160044138772,0,0,0,0,0,0,0,6
660,0.7017135449236852,0.1804320422855005,0.0258912923573377,-0.1473717753086361,0.4833554511700251,1,0,0,0,0,0,0,0
1076,0.7475384675413892,-1.1651024529649188,0.5754361753526551,0.0625324994932355,1.494071025219208,0,0,0,0,0,0,0,6
350,0.1632707041656629,0.0963361363323492,-0.0186664008584987,-0.1053909203482618,0.3991291533325932,0,0,0,0,0,0,0,6
1087,0.506957623798443,-0.9969106410586164,-0.0929292228848929,-0.1333781569885113,0.5886383234668151,0,0,0,0,0,0,0,6
365,-0.6042967496808795,0.1383840893089248,-0.2117497381271237,0.090519736133485,0.4201857277919512,0,0,0,0,0,0,0,6
526,-0.2376973687392473,0.1383840893089248,-0.375127946585191,0.2304559193347328,0.3780725788732352,0,0,0,0,0,0,0,6
533,0.0601646282758288,0.0332642068674858,-0.3008651245587968,0.1604878277341089,0.2938462810358033,0,0,0,0,0,0,0,6
185,-0.5355593657543235,0.1173601128206371,0.2189746296259627,-0.3152951951501335,0.4622988767106671,0,0,0,0,0,0,0,6
849,-0.0200289863051532,0.4537437366332419,0.4714682245157032,0.090519736133485,-1.4117362501721933,0,0,0,0,0,0,0,6
1114,0.449676470526313,-1.4594381238009482,-3.4644613428831907,-2.876127347732968,0.3991291533325932,0,0,0,0,0,0,0,6
985,0.8506445434312231,-0.9758866645703288,-0.9098202651752294,-0.4132505233910069,-0.6747561440946637,0,0,0,0,0,0,0,6
878,0.1747269348200889,0.2855519247269396,-0.1523394805060083,-0.1053909203482618,-0.569473271797874,0,0,0,0,0,0,0,6
460,0.3580266252909049,-0.303119416945119,-0.6276215414749314,0.4403601941366045,-0.0641154847732823,0,0,0,0,1,1,0,4
336,0.2778330107099229,0.1383840893089248,-0.0632240940743352,-0.0494164470677626,0.4412423022513091,0,0,0,0,0,0,0,6
347,-0.4439095205189154,0.1804320422855005,-0.0186664008584987,-0.091397302028137,0.4833554511700251,0,0,0,0,0,0,0,6
238,-0.3293472139746554,0.2645279482386517,0.1001541143837319,-0.1893526302690104,0.6307514723855311,0,0,0,0,0,0,0,6
176,-0.1002226008861352,0.1173601128206371,0.2783848872470781,-0.3712696684306326,0.4833554511700251,0,0,0,0,0,0,0,6
698,2.0306363008371022,-1.3753422178477968,-0.8355574431488353,0.902149598700722,0.609694897926173,0,1,1,1,1,0,1,1
253,-0.5241031350998975,0.2435039717503639,-0.182044609316566,0.0625324994932355,0.5254686000887411,0,0,0,0,0,0,0,6
731,1.5838433053144876,-0.4923352053397092,-0.9246728295805084,0.594289995657977,0.5254686000887411,0,1,1,1,1,1,1,0
36,-0.1002226008861352,0.2645279482386517,-0.3899805109904699,0.2584431559749824,0.5044120256293831,0,0,0,0,0,0,0,6
647,0.6673448529604071,-0.2190235109919677,-0.0186664008584987,-0.1333781569885113,0.0832805364422235,1,0,0,0,0,0,0,0
824,0.1059895508935328,-0.3872153228982702,0.7239618194054436,0.6922453238988504,-1.3064533778754033,0,0,0,0,0,0,0,6
306,-0.2720660607025253,0.327599877703515,0.1595643720048474,-0.2313334852293848,0.6939211957636048,0,0,0,0,0,0,0,6
805,1.4005436148436716,0.1383840893089248,-0.2117497381271237,0.4403601941366045,-0.2536246549075042,0,1,1,1,1,1,1,0
95,-1.3947766648362738,0.3065759012152272,-0.3008651245587968,0.1884750643743585,0.5675817490074571,0,0,0,0,0,0,0,6
484,-0.6042967496808795,-0.2610714639685433,-0.3008651245587968,0.1325005910938594,-0.0009457613952084,0,0,0,0,0,0,0,6
837,0.7475384675413892,-0.8076948526640263,0.2189746296259627,0.7062389422189752,-0.4852469739604419,0,0,0,0,0,1,0,5
771,1.8587928410207115,-0.3872153228982702,-0.672179234690768,0.342404865895731,0.3570160044138772,0,1,1,1,1,1,1,0
93,-1.0167210532402158,0.1173601128206371,-0.2266023025324025,0.1045133544536098,0.3991291533325932,0,0,0,0,0,0,0,6
215,-0.7532277481884176,0.432719760144954,0.0258912923573377,-0.0774036837080122,0.7781474936010369,0,0,0,0,0,0,0,6
520,-1.452057818108404,0.3486238541918029,0.4566156601104244,-0.4832186149916308,0.8202606425197528,0,0,0,0,0,0,0,6
933,0.7017135449236852,0.327599877703515,1.7190836345591258,0.790200652139724,-2.864639887867894,0,0,0,0,0,0,0,6
727,1.6411244585866178,-0.1349276050388165,0.0704489855731743,0.5523091406976027,-0.0851720592326403,0,1,1,1,1,1,1,0
541,0.449676470526313,-0.4713112288514214,0.9467502854846264,-1.0429633477966218,-0.0851720592326403,1,0,0,0,0,0,0,0
1133,-1.8988508136310185,-0.2820954404568311,1.7636413277749623,-1.6866697905223615,-1.0327179099037491,0,0,0,0,0,0,0,6
135,-1.371864203527422,0.3906718071683785,0.0853015499784532,-0.1473717753086361,0.7570909191416788,0,0,0,0,0,0,0,6
668,1.056856695210891,0.4537437366332419,0.3675002736787512,-0.4412377600312564,0.8202606425197528,1,0,0,0,0,0,0,0
649,1.2630688469905595,-0.4502872523631336,1.362622088832434,-1.4347846607601151,-0.0009457613952084,1,0,0,0,0,0,0,0
409,-1.1541958210933276,0.2014560187737882,-0.0038138364532198,-0.1053909203482618,0.5044120256293831,0,0,0,0,0,0,0,6
938,0.0372521669669767,-0.0508316990856653,-1.6524484854391717,-0.5531867065922547,1.515127599678566,0,0,0,0,0,0,0,6
866,1.0110317725931874,-0.9338387115937532,1.4368849108588282,1.349945384944715,-1.8960374627374263,0,0,0,0,0,0,0,6
70,-0.4897344431366194,0.1804320422855005,-0.1523394805060083,0.0345452628529859,0.4622988767106671,0,0,0,0,0,0,0,6
467,0.392395317254183,-0.2190235109919677,-0.8355574431488353,0.6362708506183514,0.0201108130641495,0,0,0,0,0,1,0,5
834,-0.6615779029530096,0.6850074780044078,1.7636413277749623,0.6222772322982266,-3.0962622069208314,0,0,0,0,0,0,0,6
261,-0.3178909833202294,0.4116957836566663,0.2041220652206839,-0.2453271035495095,0.7992040680603948,0,0,0,0,0,0,0,6
594,0.4840451624895911,0.0753121598440614,0.0853015499784532,-0.2033462485891352,0.3780725788732352,1,0,0,0,0,0,0,0
141,-1.9675881975575744,0.327599877703515,0.3675002736787512,-0.3992569050708821,0.7570909191416788,0,0,0,0,0,0,0,6
820,-0.0200289863051532,-0.303119416945119,0.9021925922687896,0.7482197971793496,-1.559132271387699,0,0,0,0,0,0,0,6
475,-1.440601587453978,-0.0928796520622409,-0.3305702533693544,0.1744814460542337,0.1675068342796554,0,0,0,0,0,0,0,6
728,0.495501393144017,0.012240230379198,-0.3602753821799122,0.3144176292554815,-0.2746812293668622,0,1,1,1,1,1,1,0
473,-1.0969146678211978,-0.0928796520622409,-0.3602753821799122,0.2024686826944833,0.1464502598202974,0,0,0,0,0,0,0,6
444,-0.2491535993936733,-0.2400474874802556,-0.375127946585191,0.216462301014608,0.0201108130641495,0,0,0,0,0,0,0,6
228,-0.3293472139746554,0.1594080657972126,0.1298592431942897,-0.2313334852293848,0.5044120256293831,0,0,0,0,0,0,0,6
0,0.0028834750036987,-0.0508316990856653,-0.1523394805060083,0.0065580262127364,0.2306765576577293,0,0,0,0,0,0,0,6
840,0.9995755419387612,-0.3451673699216945,0.8427823346476744,0.7342261788592248,-1.4749059735502672,0,0,0,0,0,0,0,6
