,multiclase1,ova_5,ova_1,ova_4,ova_6,ova_3,ova_2,ova_7,ova_9,ova_8
341,8,0,0,0,0,0,0,0,0,1
342,2,0,0,0,0,0,1,0,0,0
343,4,0,0,1,0,0,0,0,0,0
344,4,0,0,1,0,0,0,0,0,0
345,1,0,1,0,0,0,0,0,0,0
346,1,0,1,0,0,0,0,0,0,0
347,3,0,0,0,0,1,0,0,0,0
348,1,0,1,0,0,0,0,0,0,0
349,4,0,0,1,0,0,0,0,0,0
350,9,0,0,0,0,0,0,0,1,0
351,1,0,1,0,0,0,0,0,0,0
352,4,0,0,1,0,0,0,0,0,0
353,1,0,1,0,0,0,0,0,0,0
354,8,0,0,0,0,0,0,0,0,1
355,1,0,1,0,0,0,0,0,0,0
356,2,0,0,0,0,0,1,0,0,0
357,5,1,0,0,0,0,0,0,0,0
358,1,0,1,0,0,0,0,0,0,0
359,3,0,0,0,0,1,0,0,0,0
360,9,0,0,0,0,0,0,0,1,0
361,4,0,0,1,0,0,0,0,0,0
362,1,0,1,0,0,0,0,0,0,0
363,3,0,0,0,0,1,0,0,0,0
364,2,0,0,0,0,0,1,0,0,0
365,5,1,0,0,0,0,0,0,0,0
366,1,0,1,0,0,0,0,0,0,0
367,1,0,1,0,0,0,0,0,0,0
368,8,0,0,0,0,0,0,0,0,1
369,2,0,0,0,0,0,1,0,0,0
370,4,0,0,1,0,0,0,0,0,0
371,1,0,1,0,0,0,0,0,0,0
372,2,0,0,0,0,0,1,0,0,0
373,1,0,1,0,0,0,0,0,0,0
374,1,0,1,0,0,0,0,0,0,0
375,2,0,0,0,0,0,1,0,0,0
376,5,1,0,0,0,0,0,0,0,0
377,2,0,0,0,0,0,1,0,0,0
378,1,0,1,0,0,0,0,0,0,0
379,1,0,1,0,0,0,0,0,0,0
380,1,0,1,0,0,0,0,0,0,0
381,1,0,1,0,0,0,0,0,0,0
382,4,0,0,1,0,0,0,0,0,0
383,5,1,0,0,0,0,0,0,0,0
384,1,0,1,0,0,0,0,0,0,0
385,5,1,0,0,0,0,0,0,0,0
386,4,0,0,1,0,0,0,0,0,0
387,3,0,0,0,0,1,0,0,0,0
388,1,0,1,0,0,0,0,0,0,0
389,3,0,0,0,0,1,0,0,0,0
390,1,0,1,0,0,0,0,0,0,0
391,1,0,1,0,0,0,0,0,0,0
392,1,0,1,0,0,0,0,0,0,0
393,6,0,0,0,1,0,0,0,0,0
394,8,0,0,0,0,0,0,0,0,1
395,3,0,0,0,0,1,0,0,0,0
396,1,0,1,0,0,0,0,0,0,0
397,2,0,0,0,0,0,1,0,0,0
398,4,0,0,1,0,0,0,0,0,0
399,1,0,1,0,0,0,0,0,0,0
400,2,0,0,0,0,0,1,0,0,0
401,1,0,1,0,0,0,0,0,0,0
402,5,1,0,0,0,0,0,0,0,0
403,5,1,0,0,0,0,0,0,0,0
404,4,0,0,1,0,0,0,0,0,0
405,2,0,0,0,0,0,1,0,0,0
406,1,0,1,0,0,0,0,0,0,0
407,7,0,0,0,0,0,0,1,0,0
408,1,0,1,0,0,0,0,0,0,0
409,1,0,1,0,0,0,0,0,0,0
410,4,0,0,1,0,0,0,0,0,0
411,5,1,0,0,0,0,0,0,0,0
412,1,0,1,0,0,0,0,0,0,0
413,4,0,0,1,0,0,0,0,0,0
414,1,0,1,0,0,0,0,0,0,0
415,1,0,1,0,0,0,0,0,0,0
416,5,1,0,0,0,0,0,0,0,0
417,1,0,1,0,0,0,0,0,0,0
418,2,0,0,0,0,0,1,0,0,0
419,1,0,1,0,0,0,0,0,0,0
420,1,0,1,0,0,0,0,0,0,0
421,1,0,1,0,0,0,0,0,0,0
422,4,0,0,1,0,0,0,0,0,0
423,1,0,1,0,0,0,0,0,0,0
424,4,0,0,1,0,0,0,0,0,0
425,1,0,1,0,0,0,0,0,0,0
426,1,0,1,0,0,0,0,0,0,0
427,3,0,0,0,0,1,0,0,0,0
428,5,1,0,0,0,0,0,0,0,0
429,1,0,1,0,0,0,0,0,0,0
430,1,0,1,0,0,0,0,0,0,0
431,3,0,0,0,0,1,0,0,0,0
432,4,0,0,1,0,0,0,0,0,0
433,5,1,0,0,0,0,0,0,0,0
434,5,1,0,0,0,0,0,0,0,0
435,1,0,1,0,0,0,0,0,0,0
436,1,0,1,0,0,0,0,0,0,0
437,1,0,1,0,0,0,0,0,0,0
438,4,0,0,1,0,0,0,0,0,0
439,1,0,1,0,0,0,0,0,0,0
440,2,0,0,0,0,0,1,0,0,0
441,3,0,0,0,0,1,0,0,0,0
442,2,0,0,0,0,0,1,0,0,0
443,2,0,0,0,0,0,1,0,0,0
444,1,0,1,0,0,0,0,0,0,0
445,2,0,0,0,0,0,1,0,0,0
446,1,0,1,0,0,0,0,0,0,0
447,5,1,0,0,0,0,0,0,0,0
448,1,0,1,0,0,0,0,0,0,0
449,1,0,1,0,0,0,0,0,0,0
450,1,0,1,0,0,0,0,0,0,0
451,1,0,1,0,0,0,0,0,0,0
452,1,0,1,0,0,0,0,0,0,0
453,1,0,1,0,0,0,0,0,0,0
454,6,0,0,0,1,0,0,0,0,0
455,3,0,0,0,0,1,0,0,0,0
456,3,0,0,0,0,1,0,0,0,0
457,2,0,0,0,0,0,1,0,0,0
458,1,0,1,0,0,0,0,0,0,0
459,2,0,0,0,0,0,1,0,0,0
460,2,0,0,0,0,0,1,0,0,0
461,9,0,0,0,0,0,0,0,1,0
462,1,0,1,0,0,0,0,0,0,0
463,1,0,1,0,0,0,0,0,0,0
464,4,0,0,1,0,0,0,0,0,0
465,1,0,1,0,0,0,0,0,0,0
466,1,0,1,0,0,0,0,0,0,0
467,3,0,0,0,0,1,0,0,0,0
468,8,0,0,0,0,0,0,0,0,1
469,4,0,0,1,0,0,0,0,0,0
470,1,0,1,0,0,0,0,0,0,0
471,5,1,0,0,0,0,0,0,0,0
472,1,0,1,0,0,0,0,0,0,0
473,1,0,1,0,0,0,0,0,0,0
474,1,0,1,0,0,0,0,0,0,0
475,4,0,0,1,0,0,0,0,0,0
476,1,0,1,0,0,0,0,0,0,0
477,4,0,0,1,0,0,0,0,0,0
478,4,0,0,1,0,0,0,0,0,0
479,1,0,1,0,0,0,0,0,0,0
480,2,0,0,0,0,0,1,0,0,0
481,3,0,0,0,0,1,0,0,0,0
482,4,0,0,1,0,0,0,0,0,0
483,7,0,0,0,0,0,0,1,0,0
484,4,0,0,1,0,0,0,0,0,0
485,1,0,1,0,0,0,0,0,0,0
486,1,0,1,0,0,0,0,0,0,0
487,1,0,1,0,0,0,0,0,0,0
488,3,0,0,0,0,1,0,0,0,0
489,1,0,1,0,0,0,0,0,0,0
490,9,0,0,0,0,0,0,0,1,0
491,2,0,0,0,0,0,1,0,0,0
492,3,0,0,0,0,1,0,0,0,0
493,4,0,0,1,0,0,0,0,0,0
494,1,0,1,0,0,0,0,0,0,0
495,1,0,1,0,0,0,0,0,0,0
496,8,0,0,0,0,0,0,0,0,1
497,9,0,0,0,0,0,0,0,1,0
498,5,1,0,0,0,0,0,0,0,0
499,1,0,1,0,0,0,0,0,0,0
500,3,0,0,0,0,1,0,0,0,0
501,6,0,0,0,1,0,0,0,0,0
502,4,0,0,1,0,0,0,0,0,0
503,1,0,1,0,0,0,0,0,0,0
504,1,0,1,0,0,0,0,0,0,0
505,7,0,0,0,0,0,0,1,0,0
506,3,0,0,0,0,1,0,0,0,0
507,1,0,1,0,0,0,0,0,0,0
508,1,0,1,0,0,0,0,0,0,0
509,1,0,1,0,0,0,0,0,0,0
510,4,0,0,1,0,0,0,0,0,0
511,1,0,1,0,0,0,0,0,0,0
512,2,0,0,0,0,0,1,0,0,0
513,1,0,1,0,0,0,0,0,0,0
514,1,0,1,0,0,0,0,0,0,0
515,1,0,1,0,0,0,0,0,0,0
516,1,0,1,0,0,0,0,0,0,0
517,4,0,0,1,0,0,0,0,0,0
518,1,0,1,0,0,0,0,0,0,0
519,1,0,1,0,0,0,0,0,0,0
520,1,0,1,0,0,0,0,0,0,0
521,1,0,1,0,0,0,0,0,0,0
522,1,0,1,0,0,0,0,0,0,0
523,3,0,0,0,0,1,0,0,0,0
524,8,0,0,0,0,0,0,0,0,1
525,4,0,0,1,0,0,0,0,0,0
526,3,0,0,0,0,1,0,0,0,0
527,1,0,1,0,0,0,0,0,0,0
528,2,0,0,0,0,0,1,0,0,0
529,1,0,1,0,0,0,0,0,0,0
530,1,0,1,0,0,0,0,0,0,0
531,1,0,1,0,0,0,0,0,0,0
532,4,0,0,1,0,0,0,0,0,0
533,2,0,0,0,0,0,1,0,0,0
534,1,0,1,0,0,0,0,0,0,0
535,8,0,0,0,0,0,0,0,0,1
536,1,0,1,0,0,0,0,0,0,0
537,1,0,1,0,0,0,0,0,0,0
538,1,0,1,0,0,0,0,0,0,0
539,1,0,1,0,0,0,0,0,0,0
540,7,0,0,0,0,0,0,1,0,0
541,1,0,1,0,0,0,0,0,0,0
542,3,0,0,0,0,1,0,0,0,0
543,1,0,1,0,0,0,0,0,0,0
544,3,0,0,0,0,1,0,0,0,0
545,1,0,1,0,0,0,0,0,0,0
546,1,0,1,0,0,0,0,0,0,0
547,1,0,1,0,0,0,0,0,0,0
548,5,1,0,0,0,0,0,0,0,0
549,1,0,1,0,0,0,0,0,0,0
550,5,1,0,0,0,0,0,0,0,0
551,5,1,0,0,0,0,0,0,0,0
552,5,1,0,0,0,0,0,0,0,0
553,2,0,0,0,0,0,1,0,0,0
554,3,0,0,0,0,1,0,0,0,0
555,1,0,1,0,0,0,0,0,0,0
556,1,0,1,0,0,0,0,0,0,0
557,8,0,0,0,0,0,0,0,0,1
558,7,0,0,0,0,0,0,1,0,0
559,1,0,1,0,0,0,0,0,0,0
560,1,0,1,0,0,0,0,0,0,0
561,4,0,0,1,0,0,0,0,0,0
562,2,0,0,0,0,0,1,0,0,0
563,1,0,1,0,0,0,0,0,0,0
564,3,0,0,0,0,1,0,0,0,0
565,1,0,1,0,0,0,0,0,0,0
566,1,0,1,0,0,0,0,0,0,0
567,3,0,0,0,0,1,0,0,0,0
568,1,0,1,0,0,0,0,0,0,0
569,6,0,0,0,1,0,0,0,0,0
570,1,0,1,0,0,0,0,0,0,0
571,1,0,1,0,0,0,0,0,0,0
572,1,0,1,0,0,0,0,0,0,0
573,1,0,1,0,0,0,0,0,0,0
574,1,0,1,0,0,0,0,0,0,0
575,4,0,0,1,0,0,0,0,0,0
576,3,0,0,0,0,1,0,0,0,0
577,1,0,1,0,0,0,0,0,0,0
578,1,0,1,0,0,0,0,0,0,0
579,1,0,1,0,0,0,0,0,0,0
580,3,0,0,0,0,1,0,0,0,0
581,1,0,1,0,0,0,0,0,0,0
582,1,0,1,0,0,0,0,0,0,0
583,1,0,1,0,0,0,0,0,0,0
584,5,1,0,0,0,0,0,0,0,0
585,2,0,0,0,0,0,1,0,0,0
586,1,0,1,0,0,0,0,0,0,0
587,1,0,1,0,0,0,0,0,0,0
588,1,0,1,0,0,0,0,0,0,0
589,6,0,0,0,1,0,0,0,0,0
590,1,0,1,0,0,0,0,0,0,0
591,1,0,1,0,0,0,0,0,0,0
592,1,0,1,0,0,0,0,0,0,0
593,1,0,1,0,0,0,0,0,0,0
594,5,1,0,0,0,0,0,0,0,0
595,4,0,0,1,0,0,0,0,0,0
596,9,0,0,0,0,0,0,0,1,0
597,1,0,1,0,0,0,0,0,0,0
598,1,0,1,0,0,0,0,0,0,0
599,8,0,0,0,0,0,0,0,0,1
600,2,0,0,0,0,0,1,0,0,0
601,4,0,0,1,0,0,0,0,0,0
602,4,0,0,1,0,0,0,0,0,0
603,2,0,0,0,0,0,1,0,0,0
604,1,0,1,0,0,0,0,0,0,0
605,1,0,1,0,0,0,0,0,0,0
606,2,0,0,0,0,0,1,0,0,0
607,3,0,0,0,0,1,0,0,0,0
608,1,0,1,0,0,0,0,0,0,0
609,2,0,0,0,0,0,1,0,0,0
610,1,0,1,0,0,0,0,0,0,0
611,7,0,0,0,0,0,0,1,0,0
612,8,0,0,0,0,0,0,0,0,1
613,1,0,1,0,0,0,0,0,0,0
614,1,0,1,0,0,0,0,0,0,0
615,6,0,0,0,1,0,0,0,0,0
616,2,0,0,0,0,0,1,0,0,0
617,1,0,1,0,0,0,0,0,0,0
618,1,0,1,0,0,0,0,0,0,0
619,1,0,1,0,0,0,0,0,0,0
620,2,0,0,0,0,0,1,0,0,0
621,4,0,0,1,0,0,0,0,0,0
622,1,0,1,0,0,0,0,0,0,0
623,1,0,1,0,0,0,0,0,0,0
624,1,0,1,0,0,0,0,0,0,0
625,1,0,1,0,0,0,0,0,0,0
626,3,0,0,0,0,1,0,0,0,0
627,1,0,1,0,0,0,0,0,0,0
628,1,0,1,0,0,0,0,0,0,0
629,1,0,1,0,0,0,0,0,0,0
630,1,0,1,0,0,0,0,0,0,0
