indice,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH,y,KNeighbors,RedesNeuronales,SVC,GaussianNB,RandomF,XGBoost
495,0.9275519519864678,-0.2759783699134361,1.2664285654136536,-1.3300685751183214,0.1785816229187054,0,0,0,0,0,0,0
3565,-0.6074385607804599,-0.0423373985406839,1.8253869405594687,-1.8166263501184816,-0.8242004358961875,0,0,0,0,0,0,0
1129,-2.0755755331031405,0.7601891854377674,0.5774911175044843,0.9734550225209976,1.115751842538586,0,0,0,0,0,0,0
3788,-0.1222344609009017,0.4891817392931714,0.2227256590963908,-0.499662753169154,0.4586171842959104,0,0,0,0,0,0,0
3395,3.857767038966597,4.768603528503998,6.894095570573798,7.427804793046087,-3.325653997283491,0,0,0,0,0,0,0
2693,-0.4890684581922004,-2.7126817271931034,-0.2091875825907007,-1.20477481314174,1.2649700182472514,0,0,0,0,0,0,0
2591,1.295933550948534,0.0293974357121226,-0.7217449493973308,0.2744947348446636,-0.6502662705026053,1,1,1,1,0,1,1
2425,0.0611090986567599,-2.155852402364389,-2.1887076559256475,-1.4708467451351344,-2.132542085988815,1,1,1,1,0,1,1
4049,-1.6569092784358428,-0.1774724448358461,-0.3279030144113771,0.2389948438094253,-0.0456497000594925,0,0,0,0,0,0,0
4033,-1.7361656028518768,0.5865976113168258,-0.6431925144572863,0.7127618332458996,-0.5610486199803436,0,0,0,0,0,0,0
29,-0.0773407064858242,0.1384886522270453,-0.4192694454279304,0.2699837442000079,0.3868416717231233,0,0,0,0,0,0,0
107,-1.1284353262671871,0.2006587055481175,0.0058196181755993,-0.1162357811526922,0.5326237058862158,0,0,0,0,0,0,0
249,-0.296800022703911,0.3871688655113341,-0.3020034968476464,0.2010159718155972,0.6575797351688665,0,0,0,0,0,0,0
2437,0.8794063366980525,3.960209640695255,-0.0068051973081136,2.982538693256519,-0.6629120646589939,1,1,1,1,1,1,1
4365,-2.2044696999486515,1.0839474501785686,0.0758636032793913,1.1171183145236576,0.387560673903044,0,0,0,0,0,0,0
2632,0.57504897651836,-1.1097747591187268,-0.1077547359736859,-0.2160270608538894,0.6418450061224801,0,0,0,0,0,0,0
1833,1.2071397775592725,0.0073976476757612,-0.2803918530647339,0.3754449084881567,-0.2103281311148018,0,0,0,0,0,0,0
1229,0.285609409110204,-0.403252330583555,1.0717473596900895,-1.1606651589974102,0.0120110430982306,0,0,0,0,0,0,0
3430,0.2811072223623764,-1.052563116023845,-3.8906980041705954,-3.2250761490541087,-0.0854444640509222,0,0,0,0,0,0,0
1985,-0.5869210768473251,0.1643446735721692,1.4495884694004078,0.7441318359215785,-2.442786861441068,0,0,0,0,0,0,0
3530,0.1545489055610567,-0.1322432849070534,2.2600164820973228,-2.1665550748166718,-1.142220518731828,0,0,0,0,0,0,0
4223,-2.083886345367393,0.2189811302248144,0.327287953278784,0.5776192179952275,0.8348546848058475,0,0,0,0,0,0,0
1364,-0.3321706342296349,-0.156695275289913,1.3191705629507324,-1.3796993247130658,0.3114096235979886,0,0,0,0,0,0,0
661,1.967096081440563,-0.0687448588431954,0.0791108360382769,0.5734419426914152,-0.0921564405270378,0,0,0,0,0,0,0
3001,0.3684683769225183,-0.8506847932505122,0.0507753105659897,0.0051633584560882,0.7075541647755597,0,0,0,0,0,0,0
4394,-2.002333808445276,-0.8030703153284484,0.6754376672841496,-0.0402825888511633,1.471990205048772,0,0,0,0,0,0,0
2954,0.3742051053240026,-0.9043434296218862,-0.0984201550818429,-0.1007492841649663,0.5561244115657733,0,0,0,0,0,0,0
2071,-0.3203232309297082,-3.893849939274591,-0.2243334396887223,2.3392729702671367,1.4966598645295055,0,0,0,0,0,0,0
1361,-0.1131119345107411,-0.4603890579479591,0.6024805120702209,-0.719080340542946,-0.1035789267633597,0,0,0,0,0,0,0
1936,2.159642073656339,-2.911412579601838,1.832763708165467,2.681699178388421,-1.3884651068464795,0,0,0,0,0,0,0
2305,1.2589617545877638,0.703636648025546,-0.4225447052487476,0.7840843033667746,-0.4126328193675622,1,1,1,1,0,1,1
3742,-0.0871039732906484,0.4700622699394304,0.0010890827801559,-0.2986944827417386,0.538939629005679,0,0,0,0,0,0,0
1614,2.1316420728122893,0.0626573387919218,0.4455669253516647,0.938239063619254,-0.0887242076277966,0,0,0,0,0,0,0
2352,0.9532361156002122,2.145563958673104,-0.455890436414109,1.70049296885811,-0.8195140832855007,1,1,1,1,1,1,1
789,-0.6895166938310135,0.677295781009671,1.7354923597347898,0.6148226061220617,-3.0494491335497718,0,0,0,0,0,0,0
300,0.0612651774413884,0.1384886522270453,0.0644525924657414,-0.1714099990602207,0.4701456912448904,0,0,0,0,0,0,0
1010,2.0941514750405084,3.433501478243873,0.2989844896263096,2.711442886608148,-0.1129824454074795,1,1,1,1,1,1,1
2256,1.2205254751577477,-0.311656429963331,-1.5190367919862815,-0.1218074634006519,-1.6670874843571228,1,1,1,1,0,1,1
4341,-1.6830385348821535,0.6352043572968199,-0.3697693714505032,0.7661225758765826,-0.1805859718755298,0,0,0,0,0,0,0
1328,1.2105762599335792,-0.1291889800693265,-0.884670830193781,0.6814928023806787,0.0779205616245308,0,0,0,0,0,0,0
1176,0.4041237307999532,-0.2744046315038467,-0.0027769698742445,-0.1495269688563143,0.0269119431104284,0,0,0,0,0,0,0
3259,-0.3390112037485354,0.8848447171789826,-3.699737520482621,-2.837555031671477,-1.97833632625964,0,0,0,0,0,0,0
3028,0.7887780004423812,-0.8750487671376596,1.177165926160426,0.4982287007872635,2.1457062217515244,0,0,0,0,0,0,0
3680,-0.1005464818478934,0.8998642959284365,1.109852316348565,-1.379550167581155,0.4551126232297036,0,0,0,0,0,0,0
1055,-0.6086632615401396,-2.7213338005422765,-0.1993957918398978,-1.2059265848263818,1.28235988158212,0,0,0,0,0,0,0
4134,-1.832432543517815,0.1787505223365845,-0.1560619359197739,0.4898455963514794,0.1777411279485546,0,0,0,0,0,0,0
664,0.6734411647865778,-0.7526154453749898,-0.0674715996870782,0.5182677247838866,0.1994076277991471,0,0,0,0,0,0,0
917,-0.4123049259765883,0.8016358876518156,-0.2140540354124333,-0.4196939796440994,-0.7169365869402914,0,0,0,0,0,0,0
3444,3.8112349380935697,4.931359145281161,6.7967798907003845,7.359753016469766,-3.490181486533958,0,0,0,0,0,0,0
4158,-1.9095792737546653,-1.6678668755568131,0.9540768715850656,-0.5664489970995851,1.982507965317457,0,0,0,0,0,0,0
4249,-1.99239583525738,-0.119318034499839,-0.0519375410297708,0.3047751908499261,0.3523400562768074,0,0,0,0,0,0,0
709,0.7658450874047197,-0.4624885298766527,-0.1993957918398978,0.3113644076306544,0.0952776033969382,0,0,0,0,0,0,0
3027,0.9783127548725516,-1.6296382783493908,0.0318742374089415,-0.4675419456346595,1.059948816161548,0,0,0,0,0,0,0
1966,0.7822797446457633,-2.0334579137645523,0.5402468338190534,1.5635363467667267,-0.2782673605867791,0,0,0,0,0,0,0
3826,-0.18778273611948,1.0146421234110958,0.9253391878669388,-1.2337020530695977,0.6543472848990227,0,0,0,0,0,0,0
1206,1.2446858380085173,-0.4353268920757969,1.3368735382946246,-1.4101515568548766,0.0184437628252337,0,0,0,0,0,0,0
2295,0.1291901717673206,2.591321467450678,0.3621149460756455,2.1784712423842123,0.1821906512742536,1,1,1,1,0,1,1
1917,-0.6905550656488374,0.0437814985632526,0.2745049879551863,0.2410180166250715,-0.9458133793378782,0,0,0,0,0,0,0
93,-1.6251064103396993,0.1592120033340693,-0.3899529582828595,0.2423966352462436,0.407667676603565,0,0,0,0,0,0,0
525,0.2229720420231365,-0.1309149121642676,0.2550097589087031,-0.378313316213453,0.1994076277991471,0,0,0,0,0,0,0
3749,0.1987178936384733,-0.0074023894282474,2.2373848897007784,-2.174505037574323,-1.0109957053738037,0,0,0,0,0,0,0
2642,0.4846691421377682,-1.4733475939855567,0.7089556499984895,-0.0685110360512182,1.828734115038409,0,0,0,0,0,0,0
403,-0.4931583582674623,0.4286155677253822,-0.3166617404201819,0.2148095262924793,0.69923174492975,0,0,0,0,0,0,0
1299,0.9577098966553022,-0.2759783699134361,0.8002160441263378,-0.8913579084303882,0.11610360827738,0,0,0,0,0,0,0
1219,0.2421889059284367,0.1329867922410628,0.3449050350762927,-0.450943151024394,0.467381134433402,0,0,0,0,0,0,0
1254,0.6426169090868236,0.1599283035871599,0.0317991282004765,-0.1544763155857727,0.47086553971388,0,0,0,0,0,0,0
2251,0.7603072820284253,-0.4552028109958539,-1.0769495737479513,-0.1263766499697401,-1.017534918645893,1,1,1,1,0,1,1
1453,-0.3744825973912803,0.1901176769118836,0.7022976241680621,-0.7750968674716564,0.5897450180458684,0,0,0,0,0,0,0
355,-0.169744629103966,0.1592120033340693,0.0791108360382769,-0.1852035535371029,0.4909716961253322,0,0,0,0,0,0,0
3475,0.0013870201601174,-0.3404918446700724,-3.031199420989761,-2.346754447301823,-0.6058337890822965,0,0,0,0,0,0,0
90,-1.0360314036490454,0.1177653011200212,-0.1847375482673622,0.0492868725698935,0.407667676603565,0,0,0,0,0,0,0
903,0.8929004810046646,-0.5246585831977251,1.7354923597347898,1.2769132210124048,-2.424668987136517,0,0,0,0,0,0,0
1483,1.4289919950897032,-0.2333707272575612,-0.133281739819243,0.3459912858931346,-0.0426407052927481,0,0,0,0,0,0,0
3522,0.2362483556167848,-0.975728784932316,-3.4270724945033844,-2.781086016777453,-0.0584836756253635,0,0,0,0,0,0,0
4336,-1.652352059030232,-0.185648795374945,-0.298986132890241,0.233552628600085,-0.0045654383124238,0,0,0,0,0,0,0
1623,0.5331035606191423,-0.4164936080158499,-0.2961809769229198,0.2284112205631783,0.0658894546099436,0,0,0,0,0,0,0
774,-0.7241681648128168,0.2421054077621657,1.5595934368643638,0.7527581508908832,-2.612103031060494,0,0,0,0,0,0,0
2911,0.4185007807034316,-0.9739125945234214,0.0843478527835801,-0.0494843760437573,0.8282820237743446,0,0,0,0,0,0,0
3746,-0.1370964930937746,-0.3263163562421578,1.6133240765904249,-1.5601633438272815,-1.0081722830288733,0,0,0,0,0,0,0
3010,0.425527790538686,-0.9313457869740585,-0.0584867639596644,-0.0841577888071307,0.6148898668078249,0,0,0,0,0,0,0
3543,-0.6467201792766026,0.5707284907607992,0.5293423845919591,-0.7881921725172304,0.407667676603565,0,0,0,0,0,0,0
3215,3.7859524269732896,4.781760427364496,6.49879633390854,7.06745655169369,-3.420046176522576,0,0,0,0,0,0,0
2154,0.7643764049715767,-0.5682922892031781,0.7712817953937322,0.8329063347998513,-1.2540170394644303,0,0,0,0,0,0,0
1412,1.3630083328675455,-0.3157755161163193,0.1990204129190771,-0.3394203335748026,0.0136313110140719,0,0,0,0,0,0,0
781,0.8235975390410584,0.7601891854377674,2.541695756224243,1.0010421314747615,-4.049097367810977,0,0,0,0,0,0,0
408,-0.8396730680854941,0.2421054077621657,-0.1847375482673622,0.0630804270467757,0.5326237058862158,0,0,0,0,0,0,0
3648,0.105866390196451,-0.2995737094277801,2.78252112037232,-2.5852632750590536,-1.5820080756105424,0,0,0,0,0,0,0
2636,0.3389908071641279,-0.8350144877623886,0.0535463290358633,0.0168973614518621,0.7016486914603076,0,0,0,0,0,0,0
858,0.4770828292230264,-0.1309149121642676,1.0465549118256203,0.7113774874602367,-1.7998888407232645,0,0,0,0,0,0,0
4164,-2.0377717552708154,0.6584505225333341,0.5195210946450728,0.898213127417041,1.047590090151631,0,0,0,0,0,0,0
2581,-0.0173556465373484,0.517023613406869,-0.3912531816281714,0.6598738392475543,-0.3249371330137615,1,1,1,1,0,1,1
800,-1.1630867972489904,0.4907856210464545,1.427669244711544,0.5596483882145331,-2.5704510212996103,0,0,0,0,0,0,0
3231,0.2270569389022682,-0.9759843716594344,-3.6455749836608273,-2.983891170263297,-0.0967671029050275,0,0,0,0,0,0,0
2619,0.2112198354752142,-2.1485828326903027,-0.9160115881278016,-1.189756505241029,0.1108909992373999,0,0,0,0,0,0,0
729,1.0661578359136803,-0.2967017210204602,-0.0967880868321492,0.3803321800150651,-0.0088524210052706,0,0,0,0,0,0,0
4162,-1.8580032603418413,-0.3440704626081655,-0.1941597482617558,0.1444336310974046,0.1628573397173113,0,0,0,0,0,0,0
97,-1.9023181781941247,0.2006587055481175,-0.2287122789849688,0.1044610904774221,0.4909716961253322,0,0,0,0,0,0,0
3904,-0.4802471101152142,0.1346879780179897,1.590891948598582,-1.641596196270688,-0.5298650439104794,0,0,0,0,0,0,0
1330,0.6913862653810077,0.3751901123273957,0.5534654528060097,-0.6232662121473063,0.757951236472823,0,0,0,0,0,0,0
3665,-0.0277909743140878,-0.4065435280875827,1.4809142499523775,-1.4236977973462268,-1.0260888562892938,0,0,0,0,0,0,0
270,-0.8512235584127619,0.2213820566551415,0.1377438103284189,-0.2265842169677494,0.5951017205275411,0,0,0,0,0,0,0
4393,-1.411206238284775,-2.1496684577055003,0.525913020270609,-0.947666189982306,1.4331397455399313,0,0,0,0,0,0,0
2253,0.638439414862419,-0.3171108450556387,-1.0715835106226137,-0.0332653033576903,-1.0398343976688065,1,1,1,1,0,1,1
3257,0.256561088392466,-0.3704866241031047,-3.1491737100677866,-2.45954207047966,-0.6078751236088833,0,0,0,0,0,0,0
3438,3.8308107024449183,4.71056696619678,6.5793713185867,7.131646109811087,-3.3353746719917154,0,0,0,0,0,0,0
3094,0.2985045833108661,-1.080308479327316,-4.069777242238559,-3.39589994095125,-0.095900514364351,0,0,0,0,0,0,0
3327,0.2939660202233171,-0.2935585092336427,-3.0794951458923525,-2.3850444671514466,-0.6721257953938531,0,0,0,0,0,0,0
2908,0.2011063673342367,-2.487418504674564,-0.040169623173717,-0.9938992320134864,1.3734003545201952,0,0,0,0,0,0,0
211,-0.0773407064858242,0.0970419500129971,0.1084273231833479,-0.2127906624908672,0.4284936814840068,0,0,0,0,0,0,0
208,-0.296800022703911,0.345722163297286,0.1230855667558834,-0.1852035535371029,0.7200577498101918,0,0,0,0,0,0,0
1793,1.442726943360608,0.4885173489602347,0.0620459678404421,0.7778289732308914,-0.2795904844510138,0,0,0,0,0,0,0
4285,-2.1952502220482324,1.1061108610476862,0.0974962488382017,1.1300000828192946,0.4129631299186729,0,0,0,0,0,0,0
445,-1.1284353262671871,-0.0480215077361713,-0.3752947147103239,0.2148095262924793,0.2202336326795889,0,0,0,0,0,0,0
2837,0.1543777580591115,-0.8720925745243148,0.1705000263189539,0.0429877309665044,0.8722680517947025,0,0,0,0,0,0,0
3989,-1.89821899788649,0.7531233123156935,0.6458792378830195,-0.9392008732640252,0.5394137424932679,0,0,0,0,0,0,0
1558,1.038998227189007,-0.4188015693474311,-0.526234124168272,0.2297207850715483,0.2568191260978706,0,0,0,0,0,0,0
3937,-1.8270744797231924,-0.2736857095849334,1.7565740300476371,-1.6824779510313854,-1.01771672364152,0,0,0,0,0,0,0
1253,0.9740173200205404,-0.2808822520599393,1.301115184669015,-1.3659730780654251,0.1785816229187054,0,0,0,0,0,0,0
1207,0.3749246763363362,-0.0517601435148661,-0.7689015098057923,0.5851974751455634,0.1685086586010929,0,0,0,0,0,0,0
1308,0.8420159591580019,-0.2759783699134361,0.8736272096981412,-0.9604385528142316,0.11610360827738,0,0,0,0,0,0,0
317,-0.8165720874309587,0.1592120033340693,0.0351361053206703,-0.1300293356295743,0.511797701005774,0,0,0,0,0,0,0
3238,-0.7182776970086897,4.888800075791428,-4.109827902149309,-2.718138819223543,-6.110585414034772,0,0,0,0,0,0,0
1625,1.0060850149538714,-0.4763348109682536,-0.1603180046659849,0.3564192636218691,0.0814090330573779,0,0,0,0,0,0,0
1773,1.5134064635316204,-0.4710569012344909,-0.9090521476289576,0.5710546802270675,0.5326237058862158,0,0,0,0,0,0,0
219,-0.3314514936857142,0.1592120033340693,0.1230855667558834,-0.2265842169677494,0.511797701005774,0,0,0,0,0,0,0
3541,0.1508455097697815,-0.199302524263412,3.220862346647781,-2.990430382645488,-1.7192471886965843,0,0,0,0,0,0,0
778,-0.2159465904130369,-0.1930849654853398,1.4716439754291506,0.9596614680441152,-2.278886952973425,0,0,0,0,0,0,0
3100,0.2383769873758768,-0.9782748461569256,-3.4486833538985717,-2.801422052598161,-0.0597630122349636,0,0,0,0,0,0,0
3747,-0.2174058120853335,1.053617573825659,0.8626835125706103,-1.1841759722935734,0.7220019952822454,0,0,0,0,0,0,0
2442,1.1908381770583074,1.0753006604017867,-0.5578474455590114,0.9890413061679872,-0.680011345319911,1,1,1,1,0,1,1
2377,0.8283249750485252,3.1087120802467085,-0.5658518811532857,2.298766132817663,-1.2002897111498336,1,1,1,1,1,1,1
3446,0.2062417873360658,0.6062055463004719,-3.34122297189053,-2.5347470567420336,-1.6150708472362378,0,0,0,0,0,0,0
3067,-0.4846398915563935,3.840844937724177,-3.499386818716207,-2.291418504595581,-4.908759731218389,0,0,0,0,0,0,0
569,0.3153759646412784,-0.0894682099502194,-0.6977760733061052,0.5182677247838866,0.1369296131578218,0,0,0,0,0,0,0
3725,0.2008684234416513,-0.0023994909728351,2.2393573864419123,-2.17743062941391,-1.006702370794355,0,0,0,0,0,0,0
3029,0.7935826298640967,-1.1292842159582397,0.6124851708552701,0.0946502312860901,1.5459115930240972,0,0,0,0,0,0,0
2241,1.2928744126017078,-0.0756878680022767,-0.761320044801987,0.1969003362197928,-0.6830254456125409,1,1,1,1,0,1,1
3968,-0.0158681823317805,0.5238013123847385,0.2440761861606608,-0.526065980445712,0.4828528066536517,0,0,0,0,0,0,0
3113,-0.4106989242573647,3.509191349193528,-3.30619631985524,-2.1563713842519534,-4.528409670404265,0,0,0,0,0,0,0
947,-0.5278098292492654,-1.726612947405121,-1.98770150768923,-1.1507523669188533,-1.9664968797667983,1,1,1,1,0,1,1
1983,-0.0370576197931222,0.1457612327126203,0.2056861420443497,0.1447279353231608,-0.908024933585478,0,0,0,0,0,0,0
1173,1.0406168327443612,-0.3454447142504745,0.38280524387181,-0.5123637060345767,-0.0161848544289428,0,0,0,0,0,0,0
4270,-1.2066165541271632,-1.979933024722663,0.0611709536562993,-0.9046302580017472,0.7443030720904442,0,0,0,0,0,0,0
2216,0.779287298178809,1.0966742923344812,0.4667492861523468,1.254349295305291,0.7050901713003175,1,1,1,1,0,1,1
2125,0.2395824205551374,0.8775063570752771,-0.3459782275652529,-0.5281039263322311,-0.5785550588873798,0,0,0,0,0,0,0
401,-0.2043961000857692,0.4493389188324063,-0.3313199839927174,0.2286030807693615,0.69923174492975,0,0,0,0,0,0,0
4395,-1.816315341629967,-0.6944248408357707,0.5112121566337405,0.0090369513330728,1.2228169245914589,0,0,0,0,0,0,0
3546,-0.9369074243155672,-0.2509145663496694,1.9233205205583908,-1.8529396343864244,-1.085988737421704,0,0,0,0,0,0,0
2859,0.5142242715740559,-1.0018895648907122,-0.1002677017110933,-0.1453096475840251,0.6016933676183495,0,0,0,0,0,0,0
2452,0.4851296843298072,1.2477619962624824,-0.6541871632823417,1.075760390825858,-0.8632667838906366,1,1,1,1,0,1,1
3774,-0.5190196525869991,0.4700622699394304,-0.7201294714177793,0.3437834813850458,0.8668392397390436,0,0,0,0,0,0,0
1599,0.6734411647865778,-0.7526154453749898,-0.0674715996870782,0.5182677247838866,0.1994076277991471,0,0,0,0,0,0,0
970,0.8697995003501291,3.82724514927733,-0.0381551125420071,2.890759094807616,-0.6752845771794078,1,1,1,1,1,1,1
1194,-1.2819325708751332,0.4658538935637614,1.0848015288962354,-1.1177750454714457,0.9459718864694534,0,0,0,0,0,0,0
994,0.7196431260956487,0.615125727688599,0.6654405789396974,0.9872485769978796,1.094925837658144,1,1,1,1,0,1,1
2708,0.2330213311209863,-0.7811779120764739,0.0583532684856685,0.0557755768600433,0.6752545612889729,0,0,0,0,0,0,0
2896,0.2198708946443426,-1.2239086095894884,-0.4406787024021931,-0.4350489147921496,0.265009152526601,0,0,0,0,0,0,0
3048,0.5348352808593652,-0.9749274322093072,-0.1168060866273681,-0.1484376977716806,0.560987892941335,0,0,0,0,0,0,0
646,0.246073022677672,0.3871688655113341,1.061213155398156,-1.109371703488207,0.8450137790928426,0,0,0,0,0,0,0
25,-0.4469563969583914,0.2835521099762138,-0.1847375482673622,0.0768739815236578,0.5742757156470993,0,0,0,0,0,0,0
2633,0.0686108995481002,-2.4293284340475023,-0.9366422130022612,-1.3706703099703752,0.219521931112906,0,0,0,0,0,0,0
385,-1.474950036085219,0.1592120033340693,0.0058196181755993,-0.1162357811526922,0.4909716961253322,0,0,0,0,0,0,0
1064,-0.0657902161585565,0.6358490787956231,-4.772767786470977,-3.868082598864636,-2.008148889527682,0,0,0,0,0,0,0
1958,1.880934133080495,-1.5515268460975562,-0.3647881638459753,0.8825806051902829,0.6067632598727433,0,0,0,0,0,0,0
220,-0.5047088485947301,0.2006587055481175,0.0351361053206703,-0.1300293356295743,0.5534497107666576,0,0,0,0,0,0,0
157,0.0728156677686561,-0.1101915610572435,0.0791108360382769,-0.2127906624908672,0.1994076277991471,0,0,0,0,0,0,0
3306,0.0212876435612404,0.7217761481425244,-4.2589108633076505,-3.3793386677938426,-1.9610474103665312,0,0,0,0,0,0,0
3728,-0.378007407554063,0.1384886522270453,1.536259851617343,-1.588064318339547,-0.5025137019420864,0,0,0,0,0,0,0
2439,0.906083209505554,4.989923337500484,0.318248566781372,3.7164231503976186,-0.4615713333751055,1,1,1,1,1,1,1
4074,-2.3007722678634006,-0.7275717411201889,0.1449175999055644,-0.0743607858779428,0.6859015054071507,0,0,0,0,0,0,0
3908,0.8683671393516688,-0.1493660489699956,1.9899080593591765,-1.9281087210434789,-1.0316101299334317,0,0,0,0,0,0,0
4458,-1.6593357147365584,-0.1731190459779769,-0.3432994578961897,0.241892485411669,-0.0675245178416812,0,0,0,0,0,0,0
4053,-1.9134410579776688,0.9523674048197546,-0.2523073714189104,0.989410058103721,-0.0491396609262951,0,0,0,0,0,0,0
3014,1.0878812996427096,-1.8990095127953224,0.0987605625487518,-0.5941941313246425,1.263837893795439,0,0,0,0,0,0,0
2825,0.2354262535085159,-0.7663043332799577,0.0594769070910518,0.0647329576101526,0.6692572229891092,0,0,0,0,0,0,0
3107,3.6855911136845183,5.157123070721653,6.8892917597412975,7.475923378060461,-3.697699552643247,0,0,0,0,0,0,0
2897,0.5230740852948128,-0.996020311504812,-0.1951295872627395,-0.191722895607854,0.4709055115080466,0,0,0,0,0,0,0
1871,-0.5024536963527019,-0.3624249571584481,0.7837524691729884,0.7170917575718542,-1.3807886550876882,0,0,0,0,0,0,0
1222,1.4126725457317122,-0.1922339089162655,0.3154486661899532,-0.4351869352102854,0.1386401577670926,0,0,0,0,0,0,0
310,-0.0542397258312888,0.1799353544410934,0.0937690796108124,-0.1852035535371029,0.5326237058862158,0,0,0,0,0,0,0
4262,-2.140484098052511,-0.4795732986578069,0.161840544929897,0.0930893925463906,0.6829773890529024,0,0,0,0,0,0,0
3851,-0.5023917256962683,0.1370250860531499,1.544604976843,-1.602706459235814,-0.5040295092015897,0,0,0,0,0,0,0
742,1.250965681149964,-0.3174250721274843,-0.0381551125420071,0.4355063979225937,-0.0088524210052706,0,0,0,0,0,0,0
2384,1.6070949609458054,2.7669975817747265,-0.9525886979496312,1.999624189076261,-1.640144633352413,1,1,1,1,1,1,1
2932,0.7011239353465226,-2.512625709688654,-0.4214054310645443,-1.1794149832162064,0.8964798047398237,0,0,0,0,0,0,0
3302,0.2081780865587799,-0.1330949078335872,-3.281743087850707,-2.563262099124258,-0.8762389873645073,0,0,0,0,0,0,0
1436,0.7469795125531616,-0.2244291861001868,0.7273110481140102,-0.8341906965362234,0.1679081425987448,0,0,0,0,0,0,0
534,-0.0888911968130919,0.0970419500129971,0.5921493610770199,-0.6817715147048603,0.4701456912448904,0,0,0,0,0,0,0
952,0.8582490100228614,-0.4210418276626046,-0.97628270118428,-0.0748551177220457,-0.9043706308642674,1,1,1,1,0,1,1
459,-1.186187777903526,-0.1516382632712917,-0.404611201855395,0.2286030807693615,0.11610360827738,0,0,0,0,0,0,0
1426,-0.2001222391443881,-0.449433140766164,0.7979492782619397,-0.9030184134540946,-0.0633476732464336,0,0,0,0,0,0,0
8,-0.296800022703911,0.2628287588691897,-0.1407628175497557,0.0354933180930114,0.5742757156470993,0,0,0,0,0,0,0
766,-0.4123049259765883,-0.1516382632712917,0.9146307196728012,0.6699968240295903,-1.63328080167973,0,0,0,0,0,0,0
