indice,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH,y,KNeighbors,RedesNeuronales,SVC,GaussianNB,RandomF,XGBoost
883,0.627239203477507,1.195379558685273,0.4162504382065937,-0.3507262072596887,-1.6957588163210553,0,0,0,0,0,0,0
401,-0.7934711067764232,0.1592120033340693,0.0497943488932059,-0.1438228901064565,0.511797701005774,0,0,0,0,0,0,0
379,-0.4354059066311236,0.4907856210464545,-0.1993957918398978,0.1320481994311864,0.7825357644515173,0,0,0,0,0,0,0
914,1.1701122488590898,-0.0687448588431954,0.7240735532298394,0.5182677247838866,-1.445846757755754,0,0,0,0,0,0,0
694,0.1767700807140657,-0.3588717743415324,0.7533900403749104,-0.8610877229043282,0.0327995887556128,0,0,0,0,0,0,0
146,-1.3825461134670771,0.345722163297286,0.0204778617481348,-0.10244222667581,0.6784057400493083,0,0,0,0,0,0,0
909,2.706327462385697,-2.514100289472036,-0.4485859325730015,1.4148487657812263,1.1574038522994692,0,1,1,0,0,0,0
1033,0.8120470487137906,1.3611663675414656,0.3576174639164516,1.4010552113043442,0.4909716961253322,0,0,0,0,0,0,0
152,-0.9551779713581712,0.2006587055481175,0.0351361053206703,-0.1300293356295743,0.5326237058862158,0,0,0,0,0,0,0
1032,0.3153759646412784,-0.3795951254485565,-0.6244848554434277,0.0354933180930114,-0.4253725186141063,0,0,0,0,0,0,0
613,0.5117343002048297,0.0348718966919249,-0.9323079704666734,0.738964596414001,0.2410596375600307,0,0,0,0,1,0,0
0,-0.0195882548494856,-0.0480215077361713,-0.1554210611222913,0.0079062091392471,0.2410596375600307,0,0,0,0,0,0,0
818,-0.712617674485549,0.2835521099762138,1.3543780268488663,0.6286161605989439,-2.3830169773756342,0,0,0,0,0,0,0
330,-0.7819206164491554,0.345722163297286,0.16706029747349,-0.2265842169677494,0.7200577498101918,0,0,0,0,0,0,0
1023,1.043056855259145,-2.327590129508819,-1.7091948798110554,-1.4680041198871427,-1.4250207528753125,0,0,0,0,0,0,0
590,0.5232847905320974,-0.3381484232345083,0.943947206817872,-1.0404039311037965,0.0744515985164964,0,0,0,0,0,0,0
543,0.3962293969321525,-0.0687448588431954,0.6654405789396974,-0.7645328415661532,0.3035376522013561,0,0,0,0,0,0,0
454,-0.3199010033584464,-0.2967017210204602,-0.3899529582828595,0.2148095262924793,-0.0296784258857124,0,0,0,0,0,0,0
224,-0.712617674485549,0.2835521099762138,0.196376784618561,-0.2541713259215136,0.6575797351688665,0,0,0,0,0,0,0
1148,0.0035127258050497,0.4700622699394304,0.1524020539009545,-0.4334875341209815,0.4701456912448904,0,0,0,0,0,0,0
112,-1.2901421908489352,0.2421054077621657,-0.0381551125420071,-0.0610615632451636,0.5742757156470993,0,0,0,0,0,0,0
72,-1.3709956231398095,0.2421054077621657,0.0058196181755993,-0.10244222667581,0.5742757156470993,0,0,0,0,0,0,0
905,0.4886333195502942,-0.1516382632712917,0.16706029747349,0.3113644076306544,-0.7169365869402914,0,0,0,0,0,0,0
898,0.0843661580959238,-0.1516382632712917,-1.460004739077952,-0.4196939796440994,1.3240118913430037,0,0,0,0,0,0,0
443,-0.1350931581221629,-0.1930849654853398,-0.4485859325730015,0.2699837442000079,0.0744515985164964,0,0,0,0,0,0,0
1099,0.1305681194049948,-2.472653587257988,-0.0088386253969361,-0.9714361587193854,1.4073159108647706,0,0,0,0,0,0,0
257,-0.1581941387766983,0.1177653011200212,0.0058196181755993,-0.1162357811526922,0.4493196863644486,0,0,0,0,0,0,0
192,-0.1581941387766983,0.1384886522270453,0.1377438103284189,-0.2403777714446315,0.4909716961253322,0,0,0,0,0,0,0
668,1.043056855259145,0.4493389188324063,0.3576174639164516,-0.4334875341209815,0.8241877742124007,0,0,0,0,0,0,0
1125,3.8036240434761313,5.422943184518183,7.5694733016039235,8.132309796022833,-3.778359304365234,0,0,0,0,0,0,0
623,0.8235975390410584,-0.4832118809836768,1.486302219001686,-1.5507654467484355,-0.0296784258857124,0,0,0,0,0,0,0
923,-0.1119921774676274,0.3042754610832378,0.6800988225122329,0.2837772986768901,-1.5708027870384045,0,0,0,0,0,0,0
1159,-2.3989892622666367,1.0710394520431286,0.6800988225122329,-1.0404039311037965,0.8450137790928426,0,0,0,0,0,0,0
1005,0.9853044036228064,2.107207007394332,-0.4485859325730015,1.6769263008419872,-0.8002406064620585,0,0,0,0,0,0,0
197,-0.9089760100491004,0.1384886522270453,0.1817185410460254,-0.2817584348752779,0.4909716961253322,0,0,0,0,0,0,0
1016,0.9506529326410031,4.946306109056629,0.225693271763632,3.663198145513016,-0.5711545527771988,0,0,0,0,0,0,0
1129,-0.9436274810309035,-0.255255018806412,1.926049526177752,-1.8542236452398428,-1.0918046747882435,0,0,0,0,0,0,0
921,1.2047637198408931,-1.1256357653014233,-0.5805101247258212,0.5320612792607687,0.6784057400493083,0,0,1,0,0,0,0
755,1.8631416684951536,-0.5868286365187974,-0.1114463304046847,0.4217128434457116,0.1369296131578218,1,1,1,1,1,1,1
774,1.0661578359136803,-0.2967017210204602,-0.0967880868321492,0.3803321800150651,-0.0088524210052706,1,1,1,1,1,1,1
431,-1.4402985651034157,0.4907856210464545,-0.1847375482673622,0.1182546449543043,0.803361769331959,0,0,0,0,0,0,0
616,1.1585617585318222,-0.1930849654853398,-0.5951683682983566,0.4079192889688294,0.0536255936360546,0,1,1,1,1,1,0
275,-0.4585068872856591,0.4078922166183583,-0.2726870097025753,0.1734288628618329,0.6784057400493083,0,0,0,0,0,0,0
348,-0.042689235504021,0.1177653011200212,-0.0234968689694716,-0.10244222667581,0.4493196863644486,0,0,0,0,0,0,0
876,0.1305681194049948,0.3664455144043101,1.456985731856615,0.6286161605989439,-2.5496250164191685,0,0,0,0,0,0,0
1030,1.378021074749909,1.6098465808257545,-0.5805101247258212,1.3320874389199333,-0.8627186211033839,0,0,0,0,0,0,0
574,0.2922749839867429,-0.2967017210204602,0.0497943488932059,-0.1989971080139851,0.0119735838751711,0,0,0,0,0,0,0
1160,-0.2390475710675723,0.5322323232605026,0.4748834124967357,-0.7369457326123889,0.407667676603565,0,0,0,0,0,0,0
801,1.1932132295136253,-0.7733387964820139,-0.1847375482673622,0.4492999523994759,0.2202336326795889,1,1,1,0,1,1,1
528,-0.0773407064858242,-0.0480215077361713,-0.3606364711377884,0.2010159718155972,0.2202336326795889,0,0,0,0,0,0,0
1044,0.5810372421684361,2.7081841894980303,-0.8003837783138538,1.9941780538102765,-1.4250207528753125,0,0,0,0,0,0,0
1004,0.754294597077452,-0.4210418276626046,-1.064232162619493,-0.10244222667581,-1.0085006552664764,0,0,0,0,0,0,0
523,-0.1235426677948951,-0.0480215077361713,-0.3166617404201819,0.1596353083849507,0.2202336326795889,0,0,0,0,0,0,0
364,-0.4700573776129269,0.2213820566551415,-0.0088386253969361,-0.0886486721989278,0.5534497107666576,0,0,0,0,0,0,0
427,-0.8396730680854941,0.2421054077621657,-0.1847375482673622,0.0630804270467757,0.5326237058862158,0,0,0,0,0,0,0
757,1.4242230360589798,-0.5661052854117732,-0.0674715996870782,0.4492999523994759,0.11610360827738,1,1,1,1,1,1,1
287,-0.0888911968130919,0.1177653011200212,0.0204778617481348,-0.1300293356295743,0.4493196863644486,0,0,0,0,0,0,0
732,1.6090308812952636,-0.3381484232345083,-0.6391430990159631,0.3113644076306544,-0.4045465137336645,1,1,1,1,1,1,1
669,0.6503401841320424,0.4493389188324063,0.3283009767713806,-0.4196939796440994,0.803361769331959,0,0,0,0,0,0,0
958,1.123910287550019,-0.1930849654853398,-0.5365353940082146,0.0079062091392471,0.1785816229187054,0,1,1,0,1,0,0
471,-0.7241681648128168,-0.1516382632712917,-0.4485859325730015,0.2699837442000079,0.11610360827738,0,0,0,0,0,0,0
377,-0.8627740487400296,0.1799353544410934,0.0937690796108124,-0.1989971080139851,0.5326237058862158,0,0,0,0,0,0,0
317,-0.1812951194312337,0.0970419500129971,0.0791108360382769,-0.1852035535371029,0.4284936814840068,0,0,0,0,0,0,0
361,-0.7703701261218877,0.1592120033340693,0.0204778617481348,-0.1300293356295743,0.4909716961253322,0,0,0,0,0,0,0
738,1.874692158822421,0.4493389188324063,0.8413395018101236,1.3734681023505797,-0.1546344551683632,1,1,1,0,0,1,1
948,0.8929004810046646,-0.5246585831977251,1.7354923597347898,1.2769132210124048,-2.424668987136517,0,0,0,0,0,0,0
836,1.1585617585318222,-0.4832118809836768,0.4455669253516647,0.6286161605989439,-0.8835446259838257,0,0,0,0,0,0,0
784,1.1354607778772867,-0.5868286365187974,-0.7270925604511763,0.4355063979225937,0.4493196863644486,1,1,1,1,1,1,1
375,-0.5509108099038009,0.076318598905973,-0.1700793046948267,0.0354933180930114,0.3660156668426815,0,0,0,0,0,0,0
884,0.7427441067501842,1.1332095053642006,0.4309086817791292,-0.3093455438290423,-1.6957588163210553,0,0,0,0,0,0,0
953,0.8466985196955936,0.2213820566551415,-0.3606364711377884,-0.1576164445833386,-0.2587644795705721,0,1,0,0,0,0,0
660,0.6849916551138455,0.1799353544410934,0.0204778617481348,-0.1438228901064565,0.4909716961253322,0,0,0,0,0,0,0
357,0.246073022677672,0.1177653011200212,-0.0967880868321492,-0.0196808998145171,0.4284936814840068,0,0,0,0,0,0,0
649,1.250965681149964,-0.4417651787696287,1.3397197832763308,-1.412829901979614,0.0119735838751711,0,0,0,0,0,0,0
1103,0.246073022677672,-0.8562322009101102,-3.145702749919536,-2.5163142601301858,-0.1129824454074795,0,0,0,0,0,0,0
911,-1.5904549393578962,1.5683998786117062,-0.1993957918398978,-0.8610877229043282,-1.1126306796686851,0,0,0,0,0,0,0
99,-0.6433147325219428,0.0141485455849008,-0.2726870097025753,0.1182546449543043,0.2827116473209143,0,0,0,0,0,0,0
664,1.378021074749909,-0.3588717743415324,0.225693271763632,-0.3645197617365709,-0.0296784258857124,0,0,0,0,0,0,0
533,0.038164196786853,0.0348718966919249,-0.3020034968476464,0.1596353083849507,0.3035376522013561,0,0,0,0,0,0,0
2,0.246073022677672,-0.3174250721274843,-0.2873452532751109,0.1182546449543043,-0.0505044307661542,0,0,0,0,1,0,0
970,-0.1350931581221629,0.345722163297286,-0.1407628175497557,-0.1300293356295743,-0.5711545527771988,0,0,0,0,0,0,0
819,-0.7241681648128168,0.2421054077621657,1.5595934368643638,0.7527581508908832,-2.612103031060494,0,0,0,0,0,0,0
1100,-0.6086632615401396,-2.7213338005422765,-0.1993957918398978,-1.2059265848263818,1.28235988158212,0,0,0,0,0,0,0
57,-1.2554907198671323,0.3249988121902619,-0.0088386253969361,-0.0748551177220457,0.6575797351688665,0,0,0,0,0,0,0
453,-0.4354059066311236,-0.0480215077361713,-0.1261045739772202,-0.0196808998145171,0.2410596375600307,0,0,0,0,0,0,0
240,-0.5624613002310687,0.4286155677253822,0.0497943488932059,-0.10244222667581,0.7825357644515173,0,0,0,0,0,0,0
179,-0.169744629103966,0.1177653011200212,0.0497943488932059,-0.1714099990602207,0.4493196863644486,0,0,0,0,0,0,0
1072,0.2922749839867429,-2.1618033206526266,-0.7710672911687827,-1.1369588124419712,0.3035376522013561,0,0,0,0,0,0,0
188,-0.6664157131764783,0.1384886522270453,0.16706029747349,-0.2679648803983958,0.511797701005774,0,0,0,0,0,0,0
184,-1.001379932667242,0.0970419500129971,0.1817185410460254,-0.2955519893521601,0.4493196863644486,0,0,0,0,0,0,0
588,0.0959166484231916,-0.2138083165923639,0.6361240917946264,-0.7507392870892711,0.1785816229187054,0,0,0,0,0,0,0
227,-0.0542397258312888,-0.1101915610572435,0.1524020539009545,-0.2817584348752779,0.2202336326795889,0,0,0,0,0,0,0
762,0.6849916551138455,-0.5868286365187974,-0.2726870097025753,0.3113644076306544,0.1785816229187054,1,1,1,1,1,1,1
31,-0.2736990420493755,0.1177653011200212,-0.1993957918398978,0.0630804270467757,0.407667676603565,0,0,0,0,0,0,0
193,-0.3199010033584464,0.1592120033340693,0.0791108360382769,-0.1852035535371029,0.4909716961253322,0,0,0,0,0,0,0
294,-1.001379932667242,0.2213820566551415,0.16706029747349,-0.2541713259215136,0.5951017205275411,0,0,0,0,0,0,0
383,-1.0244809133217776,0.4078922166183583,-0.1554210611222913,0.0630804270467757,0.69923174492975,0,0,0,0,0,0,0
551,1.308718132786303,-0.1309149121642676,-0.0528133561145426,-0.0886486721989278,0.1785816229187054,0,0,0,0,1,0,0
812,0.4077798872594202,-0.4624885298766527,0.4162504382065937,0.6010290516451796,-0.8835446259838257,0,0,0,0,0,0,0
803,1.8169397071860829,0.3664455144043101,-0.0674715996870782,0.6424097150758259,-0.2795904844510138,1,1,1,1,1,1,1
578,0.1536691000595302,0.1592120033340693,0.3869339510615226,-0.4886617520285102,0.511797701005774,0,0,0,0,0,0,0
961,1.4011220554044446,-0.5453819343047491,-0.7270925604511763,0.1320481994311864,0.5742757156470993,0,1,1,0,1,1,0
410,-1.059132384303581,0.2006587055481175,-0.0674715996870782,-0.0334744542913993,0.511797701005774,0,0,0,0,0,0,0
1014,0.5925877324957038,0.3249988121902619,-1.460004739077952,0.2975708531537722,-1.7374108260819388,0,0,0,0,0,0,0
767,1.5743794103134603,-1.0012956586592787,-0.7270925604511763,0.6424097150758259,0.511797701005774,1,1,1,1,1,1,1
1071,0.2229720420231365,-0.7733387964820139,0.0644525924657414,0.0630804270467757,0.6784057400493083,0,0,0,0,0,0,0
1046,0.4077798872594202,-1.332869276371664,-1.2401310854899192,-0.7231521781355068,-1.0085006552664764,0,0,0,0,0,0,0
1047,1.585929900640728,2.9568644027823194,-0.8003837783138538,2.159700707532862,-1.4874987675166371,0,0,0,0,0,0,0
885,0.4308808679139557,-0.3588717743415324,-0.9323079704666734,-0.0610615632451636,0.7408837546906336,0,0,0,0,0,0,0
288,0.038164196786853,0.2006587055481175,0.0058196181755993,-0.10244222667581,0.5326237058862158,0,0,0,0,0,0,0
548,1.0315063649318774,-0.8355088498030862,0.8706559889551945,-0.9852297131962676,-0.4461985234945482,0,0,0,0,0,0,0
85,-1.0822333649581164,0.3042754610832378,-0.5072189068631436,0.3803321800150651,0.5326237058862158,0,0,0,0,0,0,0
973,0.0497146871141207,-2.0996332673315545,-2.148942186987121,-1.426623456456496,-2.0914529090494494,0,0,0,0,0,0,0
1158,-0.6548652228492106,0.4700622699394304,-0.9469662140392088,0.5458548337376509,0.9699698083754932,0,0,0,0,0,0,0
529,0.2345225323504043,-0.1723616143783158,-0.2873452532751109,0.1320481994311864,0.11610360827738,0,0,0,0,1,0,0
430,-1.7983637652487152,0.4286155677253822,-0.2873452532751109,0.2010159718155972,0.69923174492975,0,0,0,0,0,0,0
972,0.3384769452958138,-2.1825266717596508,-1.2841058162075258,-1.2748943572107927,-0.8627186211033839,0,0,0,0,0,0,0
1029,1.1816627391863577,0.2006587055481175,-1.841119071963875,0.1320481994311864,-2.2164089383321,0,0,0,0,0,0,0
893,-0.1466436484494305,0.2213820566551415,0.2110350281910965,0.1044610904774221,-0.9460226406251512,0,0,0,0,0,0,0
697,2.105701965367776,-1.4364860319067845,-0.9323079704666734,0.9872485769978796,0.6575797351688665,1,1,1,1,0,1,1
888,0.2922749839867429,-0.3381484232345083,-0.9029914833216024,-0.0610615632451636,0.69923174492975,0,0,0,0,0,0,0
776,1.0661578359136803,0.3249988121902619,-0.888333239749067,0.6975839329833545,-0.6128065625380825,1,0,1,0,1,0,0
635,1.9093436298042243,-0.8147854986960621,0.768048283947446,-0.8886748318580926,-0.4461985234945482,0,0,0,0,0,0,0
52,-0.4931583582674623,0.345722163297286,0.2110350281910965,-0.2541713259215136,0.7408837546906336,0,0,0,0,0,0,0
979,0.4077798872594202,-1.332869276371664,-1.2401310854899192,-0.7231521781355068,-1.0085006552664764,0,0,0,0,0,0,0
373,-0.2736990420493755,0.1592120033340693,0.0791108360382769,-0.1852035535371029,0.4909716961253322,0,0,0,0,0,0,0
1062,1.3664705844226417,0.4907856210464545,-0.6977760733061052,0.5872354971682974,-0.7377625918207332,0,0,1,0,0,0,0
416,-0.4123049259765883,0.3871688655113341,-0.3313199839927174,0.2423966352462436,0.6575797351688665,0,0,0,0,0,0,0
1166,-1.6482073909942347,0.7601891854377674,-0.3752947147103239,0.8493130322290582,-0.1962864649292467,0,0,0,0,0,0,0
92,-1.2208392488853288,0.0348718966919249,-0.1554210611222913,0.0216997636161292,0.3243636570817979,0,0,0,0,0,0,0
219,-0.8627740487400296,0.2213820566551415,-0.0674715996870782,-0.0472680087682814,0.5534497107666576,0,0,0,0,0,0,0
18,-0.3314514936857142,0.2006587055481175,-0.3752947147103239,0.2423966352462436,0.4701456912448904,0,0,0,0,0,0,0
459,0.165219590386798,-0.234531667699388,-0.5365353940082146,0.3527450710613008,0.0119735838751711,0,0,0,1,1,0,0
67,-1.3825461134670771,0.1799353544410934,-0.1407628175497557,0.0216997636161292,0.4909716961253322,0,0,0,0,0,0,0
1141,0.0497146871141207,0.8223592387588397,0.8999724761002655,-1.1783394758726176,0.4909716961253322,0,0,0,0,0,0,0
148,-1.3709956231398095,0.0348718966919249,-0.0967880868321492,-0.0334744542913993,0.3243636570817979,0,0,0,0,0,0,0
991,0.2807244936594752,-0.5453819343047491,-1.8557773155364103,-0.3507262072596887,-2.0706269041690075,0,0,0,0,0,0,0
1076,0.7311936164229165,-1.146359116408447,0.5628328739319488,0.0630804270467757,1.490619930386538,0,0,0,0,0,0,0
76,-1.4402985651034157,0.0141485455849008,-0.1261045739772202,-0.0058873453376349,0.3243636570817979,0,0,0,0,0,0,0
205,-0.5162593389219977,0.1384886522270453,0.2110350281910965,-0.3093455438290423,0.511797701005774,0,0,0,0,0,0,0
1165,-1.763712294266912,0.5322323232605026,-0.7270925604511763,0.6699968240295903,-0.6752845771794078,0,0,0,0,0,0,0
400,-0.9782789520127068,0.2421054077621657,0.2110350281910965,-0.2955519893521601,0.6367537302884247,0,0,0,0,0,0,0
313,-0.885875029394565,0.3042754610832378,0.2696680024812385,-0.3231390983059244,0.7200577498101918,0,0,0,0,0,0,0
663,0.8235975390410584,0.2628287588691897,0.6947570660847684,-0.7645328415661532,0.6575797351688665,0,0,0,0,0,0,0
214,-0.6664157131764783,0.4078922166183583,0.0791108360382769,-0.1300293356295743,0.7825357644515173,0,0,0,0,0,0,0
534,-0.1119921774676274,0.0141485455849008,-0.3752947147103239,0.2148095262924793,0.2618856424404726,0,0,0,0,0,0,0
1106,0.5925877324957038,-3.75750135589348,-3.6880577621033495,-3.3025468653124683,2.67770220857172,0,0,0,0,0,0,0
621,1.0199558746046096,-0.3795951254485565,1.5156187061467572,-1.5783525557022,0.0952776033969382,0,0,0,0,0,0,0
788,1.585929900640728,-0.4832118809836768,-0.0234968689694716,0.463093506876358,0.0744515985164964,1,1,1,1,1,1,1
723,1.8977931394769565,-0.0272981566291472,0.0351361053206703,0.5458548337376509,-0.1129824454074795,1,1,1,1,1,1,1
9,-0.296800022703911,0.1384886522270453,-0.0381551125420071,-0.0748551177220457,0.4493196863644486,0,0,0,0,0,0,0
652,0.8120470487137906,-0.0480215077361713,-0.0234968689694716,-0.1162357811526922,0.2410596375600307,0,0,0,0,1,0,0
391,-0.1004416871403597,0.4078922166183583,-0.2140540354124333,0.1320481994311864,0.69923174492975,0,0,0,0,0,0,0
570,0.2229720420231365,-0.1309149121642676,0.2550097589087031,-0.378313316213453,0.1994076277991471,0,0,0,0,0,0,0
37,0.1536691000595302,0.2628287588691897,-0.3752947147103239,0.2561901897231258,0.5326237058862158,0,0,0,0,0,0,0
676,0.2922749839867429,0.0970419500129971,0.3576174639164516,-0.474868197551628,0.4493196863644486,0,0,0,0,0,0,0
749,2.648575010749359,0.055595247798949,0.0791108360382769,0.6148226061220617,-0.1338084502879214,1,1,1,1,1,1,1
610,1.343369603768106,-0.234531667699388,-0.3313199839927174,0.1596353083849507,0.0327995887556128,0,0,1,1,1,0,0
886,0.4886333195502942,0.8430825898658638,2.116606692620713,0.7251710419371189,-3.590925260441258,0,0,0,0,0,0,0
785,1.3202686231135703,-0.7526154453749898,-0.6244848554434277,0.4492999523994759,0.407667676603565,1,1,1,1,1,1,1
555,-0.6317642421946751,-0.5246585831977251,1.5889099240094349,-1.6473203280866109,-0.0505044307661542,0,0,0,0,0,0,0
223,-0.3892039453220528,0.2628287588691897,0.0204778617481348,-0.1162357811526922,0.5951017205275411,0,0,0,0,0,0,0
791,1.8631416684951536,-0.0894682099502194,0.4455669253516647,0.9044872501365868,-0.0505044307661542,1,1,1,1,1,1,1
