indice,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH,y,XGBoost,KNeighbors,RedesNeuronales,SVC,GaussianNB,RandomF,CantCoincidencia
3192,0.4877875457450375,-0.5437346285279264,0.7422013038377714,0.4541039104142778,1.8555514856491635,0,0,0,0,0,0,0,6
959,0.0113991865958556,0.4822402357551122,-0.7045314631965326,-0.3377607656086834,0.775556507792764,0,0,0,0,0,0,0,6
2657,-0.0145579277433075,-1.4940692876534434,-1.312619639156168,-0.7935620503755411,-1.676101989943436,0,1,1,1,1,0,1,1
2347,0.2771819168274692,-0.3883065855658707,-0.97882007163171,-0.0915425879876122,-1.3641229917009068,0,1,1,1,1,0,1,1
1241,0.0478806056456827,0.1882145104707055,0.3074650972405097,-0.1744323060982711,0.5966324636851272,0,0,0,0,0,0,0,6
1131,-0.3773419419708959,0.1586418216901393,1.2690729583159968,-1.1077295729935552,-0.439368478970547,0,0,0,0,0,0,0,6
4632,-1.8858513762432183,0.1589756585202782,0.215107641175399,0.4648813321751855,0.7759379664990766,0,0,0,0,0,0,0,6
1176,1.0751210668221405,-0.0715906643110332,0.1430583475467974,-0.0310652734869786,0.283236097233549,0,0,0,0,0,0,0,6
3895,0.1126333546557546,0.1729592543933016,1.5809136715026146,-1.4040411311474317,-0.635180758490504,0,0,0,0,0,0,0,6
1157,-1.6560956543615262,0.4668307874663041,-0.3847344504514468,0.5754580524524435,-0.4041532619629147,0,0,0,0,0,0,0,6
249,-0.2034314370857702,0.2202796148453722,0.1817631149827051,-0.0333544929216411,0.6523032482660511,0,0,0,0,0,0,0,6
4763,-1.1411461301921018,-1.6609822585613088,0.2152316928978916,-0.5798879670270755,1.0458442766888898,0,0,0,0,0,0,0,6
2584,-0.0608309982709463,1.7831333959076578,0.1289537350659334,1.3922236290255008,0.075693663022195,0,1,1,1,1,0,1,1
2427,0.6525407381418684,0.6130972828568794,-0.2214643644185447,0.6542769022603606,-0.2292304700399,0,1,1,1,1,0,1,1
1222,0.2876099884722317,-0.2728227303964913,0.64775304783983,-0.5257764046212683,0.1064673846477521,0,0,0,0,0,0,0,6
2368,0.3407635505173735,-0.1071140673472225,-0.5598973923669169,0.1636142717582097,-0.6536637686633844,0,1,1,1,1,0,1,1
3598,0.1659730956389062,-0.8062564808956835,-1.8998592717462497,-1.5221505658163426,0.3462357647320476,0,0,0,0,0,0,0,6
4091,-1.101323511322903,-0.2693649190268803,1.2661113923582183,-1.0161892749103532,-0.9262354102048784,0,0,0,0,0,0,0,6
2008,0.1881113891485559,-1.3034542828529438,-0.318272682468627,0.7565180207904568,1.057548883727116,0,0,0,0,0,0,0,6
3814,-0.7983303951860183,0.3165084694454276,0.4156990377104241,-0.3544376642057797,0.295053114000058,0,0,0,0,0,0,0,6
1514,-0.2407070290799711,-0.1376588843364227,0.8882574982512796,-0.7599215816485736,0.3137352000570066,0,0,0,0,0,0,0,6
3264,0.7572149707729663,-1.9173698110574413,-0.2754177896691914,-0.7255518490412994,0.8701781590375008,0,0,0,0,0,0,0,6
412,-1.0116037833166485,0.1124134768237145,0.1086666549266855,0.0203642610819545,0.4762271632278901,0,0,0,0,0,0,0,6
3788,0.1814217377610198,-0.7446592199334323,-2.5477461174906453,-2.141811631495404,0.0793519787588795,0,0,0,0,0,0,0,6
2109,1.2233715357609167,-0.7494200708486614,-0.1660946822982471,0.539713366693063,0.5154646370593052,0,0,0,0,0,0,0,6
220,-0.5103323280595214,0.3281457528670299,0.1452148849546952,0.0203642610819545,0.775556507792764,0,0,0,0,0,0,0,6
2928,0.379680255764357,-0.6494467548471112,0.0113874967848661,0.0536334412801607,0.666291591219847,0,0,0,0,0,0,0,6
2881,0.5515560693147114,-0.7847399089476461,0.4290189074667779,0.1842905363500193,1.4453264919541942,0,0,0,0,0,0,0,6
2994,-0.6676700171658506,-1.5859620848941447,-0.7913134672922726,-0.7928012303482015,-0.209328719677123,0,0,0,0,0,0,0,6
1756,0.5205488372659338,-0.2546856482036437,-0.3708291900619428,0.3901385245373197,0.5125351595810014,1,0,0,0,0,0,0,0
3713,-0.144394017125936,-2.414524706615464,-3.771723104750046,-3.4791877291036046,1.6252005000552678,0,0,0,0,0,0,0,6
3619,-0.0374708682450148,-1.6386325895153262,-3.122769823775963,-2.778476844650849,0.9336011561112936,0,0,0,0,0,0,0,6
3163,0.6639089147267251,-0.5863626935974069,0.7974481547721651,0.457674250598121,1.9762483386258436,0,0,0,0,0,0,0,6
2908,-0.0077732535571178,-0.5236779130848489,0.1671122914241418,0.1929743445853621,0.8529692221968457,0,0,0,0,0,0,0,6
1204,0.1597660115246029,0.1560893433359105,0.5843168374512954,-0.4457109337537078,0.6107507417507348,0,0,0,0,0,0,0,6
2866,0.4920599074624143,-0.6019189743024338,0.6396926058345764,0.3736830552848102,1.70267899383516,0,0,0,0,0,0,0,6
1589,0.4409612915230158,0.1664212147400652,-0.1434984222468344,0.3892850991077612,-0.081951090430401,1,0,0,0,0,0,0,0
3607,-0.0908978752834715,-0.0763431277740901,-1.6090741511247877,-1.1681373355632874,-0.3997534479021675,0,0,0,0,0,0,0,6
4048,-0.1238134091924739,-0.0895253269295651,1.890769368825398,-1.6335161878517035,-1.165830761864296,0,0,0,0,0,0,0,6
2560,0.651631658013502,-0.5257335531424633,-0.5077109665233813,-0.0601811793219426,-0.448204428605771,0,1,1,1,1,0,1,1
2684,0.5714620674533707,0.9035156048325343,-0.2286212793419541,0.8103222535232123,-0.3288357663587119,0,1,1,1,1,0,1,1
2944,0.7611390372189759,-1.53276575696814,0.0314995075562245,-0.3869847996670228,1.1676136072900396,0,0,0,0,0,0,0,6
2413,0.7335231325681524,3.880407170149763,0.3387130215362834,2.6267403596442125,-0.1337957514650568,0,1,1,1,1,1,1,0
1522,-0.1669646275515105,-0.0263498828145894,0.8623278316320074,-0.7261156192109903,0.4428162978735525,0,0,0,0,0,0,0,6
4570,-1.7894344377024722,0.1214963278903551,0.1901062821403341,0.4403832583563632,0.7331122034770439,0,0,0,0,0,0,0,6
4206,-0.6240447844313481,0.0826789577212744,1.12159407141731,-0.968843373820856,-0.4231759832109761,0,0,0,0,0,0,0,6
1599,2.16559497006944,-0.1276698210170184,-0.3246309901585886,0.3379742704785471,-0.1204936870117147,1,0,0,0,0,0,0,0
2163,-0.1043330757031287,0.1631973800636042,-0.444642014343941,-0.056399019401593,0.4935291093763384,0,0,0,0,0,0,0,6
386,-1.0422938724140236,0.1586418216901393,-0.0192521501713488,0.1457080204236778,0.5114423802355224,0,0,0,0,0,0,0,6
1753,1.5544613225310635,-0.3507948750624913,-0.0009780351573439,0.4135699867270942,0.2746278851374717,1,0,0,0,0,0,0,0
2609,0.7645585265952787,0.2535959295095198,-0.993545980694956,0.2650007304805395,-1.561185537904478,0,1,1,1,1,0,1,1
302,-0.4284920904665211,0.3127363045782216,0.2183113450107149,-0.051260744256173,0.79316411629658,0,0,0,0,0,0,0,6
1238,1.3891034173453392,-0.3628040518267852,0.5514873477352633,-0.4360318000851141,-0.0184641918355852,0,0,0,0,0,0,0,6
1004,0.7581913546319835,0.6979725117984277,-0.1837191852973929,0.7097549374614326,-0.1928619599171215,0,1,1,1,1,0,1,1
4381,-1.850356775151563,0.3549886466865848,-0.1258796337820381,0.5379817818408116,0.1053846140058735,0,0,0,0,0,0,0,6
1283,0.5757617434989979,0.3221858780223389,0.2142680511336213,-0.0736590977008946,0.7345128349117124,0,0,0,0,0,0,0,6
3190,0.3555105335965594,-0.58999339687821,0.3030552722500219,0.2249416924335729,1.1357388523406782,0,0,0,0,0,0,0,6
4654,-1.7050337859869231,0.2579707983982339,-0.1006220397708677,0.4826603396036529,0.1714237892017679,0,0,0,0,0,0,0,6
1098,0.4308304042599822,-2.722925008317001,-2.230420066865942,-2.00304213972015,2.430671707151477,0,0,0,0,0,0,0,6
182,-0.5001022983603964,0.2048701665565639,0.0812554824056781,0.0561767637510183,0.599480422754603,0,0,0,0,0,0,0,6
1825,1.0615296705602564,-0.1431839926826807,-0.0447768021885575,0.3355722036893157,0.1556547821847292,1,0,0,0,0,0,0,0
338,-0.1318212291918949,0.1894607182677557,-0.0466633226923561,0.1815205230927416,0.5466575972431547,0,0,0,0,0,0,0,6
887,-0.0806710806962697,0.8674764429753182,1.1868394407529743,0.4143017904416563,-2.64031954194756,0,0,0,0,0,0,0,6
4469,-1.578658862426401,-0.0303666420310333,-0.0903821185656476,0.3147981052799564,0.2132279292731101,0,0,0,0,0,0,0,6
3553,0.2978598314621723,-1.61695940607845,-2.4679481691541607,-2.139654266828389,1.0972854313648386,0,0,0,0,0,0,0,6
2795,0.7252186049012015,-1.6306732774296633,-0.0143329324571168,-0.4573435154564791,1.1411171232771804,0,0,0,0,0,0,0,6
1636,1.2213324746545915,0.39258479038459,0.1094969355313711,0.6291763741314955,-0.0600044730039314,1,0,0,0,0,0,0,0
1517,0.596155942575418,0.2738899820733959,0.2190459976392201,-0.0820643149339454,0.6815164798149214,0,0,0,0,0,0,0,6
3357,0.2211896081597825,-0.8303189269844728,-2.4878129714757145,-2.0926270195189303,0.193884908205623,0,0,0,0,0,0,0,6
3635,0.1955627442977787,-0.2418997949592657,-1.8710222838114487,-1.4369877286312267,-0.2986264909592665,0,0,0,0,0,0,0,6
3783,0.1405206000642884,-0.7022132819623612,-2.1561369785371896,-1.7553671862740057,0.1529983112964649,0,0,0,0,0,0,0,6
4265,-0.0606208252034941,-0.095124545078334,1.987051269420412,-1.7181002087981323,-1.2426061318138522,0,0,0,0,0,0,0,6
4464,-1.7805437471592451,0.3301545656837165,0.2405306619195992,0.5652833685991322,0.7972523472691007,0,0,0,0,0,0,0,6
3346,0.132739336886107,-0.6584936349393478,-2.1598808511038388,-1.7548603871991455,0.1015785556363471,0,0,0,0,0,0,0,6
2386,-1.2715378472752292,0.6367341980171961,-0.03743151640669,0.7100334618293309,0.1064673846477521,0,0,1,0,1,0,0,4
2204,-0.4873899227565959,-0.2258008651825952,0.6386159903328276,0.6577476374689321,-1.117002675032466,0,0,0,0,0,0,0,6
729,0.4819805527556074,0.143232373401331,-0.1745821277903904,0.3784892877725925,-0.0872163088942249,1,0,0,1,0,0,0,1
1139,-0.0295209322006445,-0.1957754889524502,1.5066364534980603,-1.2599327093370762,-1.002811951092662,0,0,0,0,0,0,0,6
702,0.5024406121538575,-0.4885550064398067,0.0264331373636634,0.4769736701125179,0.3353662951973614,1,0,0,0,0,0,0,0
3516,-0.4368817230587232,2.61817422815687,-1.8892711454611704,-1.1681909560866672,-3.55600799439944,0,0,0,0,0,0,0,6
2590,0.2576915970319249,-0.6635727748741395,-0.9664135022756176,-0.2460301330662379,-1.2556535266088589,0,1,1,1,1,0,1,1
3285,0.8567275831051082,-1.2762108094152336,0.1581126988072808,-0.1994015704523764,1.2481930102284464,0,0,0,0,0,0,0,6
1717,2.203713538543918,-0.1028705486726262,0.6069521635197382,0.9743118806745108,0.1590341133803014,1,0,0,0,0,0,0,0
2979,0.9780286580654182,-0.600488781557481,0.7048992909418704,0.402899063024771,1.8220388146147743,0,0,0,0,0,0,0,6
353,0.0216292162949806,0.2048701665565639,0.0447072523776683,0.0919892664200821,0.599480422754603,0,0,0,0,0,0,0,6
1440,0.2669249823181097,0.0536545249907382,0.4299697677949043,-0.2974224828350451,0.4766143345781292,0,0,0,0,0,0,0,6
2882,0.3843051054612373,-0.0391640277390114,1.0039504403115995,0.8355582594950203,2.0200649383958664,0,0,0,0,0,0,0,6
4148,-0.4216894534315077,0.4628282910393367,0.2936860057835191,-0.2683681000907875,0.5353155823420847,0,0,0,0,0,0,0,6
4546,-1.1912432402182325,-1.3041536941976324,0.0914267050225514,-0.3928965257366894,0.7521344339520498,0,0,0,0,0,0,0,6
3322,0.231653735256183,-0.8565890405817143,-2.421351502789302,-2.030556108827437,0.2439141572418517,0,0,0,0,0,0,0,6
1626,1.5450205871024791,-0.2038691624963872,-0.3391160646811768,0.3571052913987259,0.4572285924107672,1,0,0,0,0,0,0,0
1532,0.5187740111914076,0.405192994311071,0.2750667759570657,-0.1327859614002867,0.8478495228294191,0,0,0,0,0,0,0,6
4157,-0.1572692656044105,0.3009129744199429,0.3046200333088831,-0.2497426505032934,0.3630707162459951,0,0,0,0,0,0,0,6
1243,0.9153348550526688,-0.172538053166135,0.8721363421016055,-0.7456427926374527,0.273880512323759,0,0,0,0,0,0,0,6
153,-0.909303486325398,0.2510985114229887,0.0355701948706658,0.109895517754614,0.6523032482660511,0,0,0,0,0,0,0,6
3433,0.0111798137413665,0.054088881575549,-1.4646810818561724,-1.019936453830252,-0.5024160496319848,0,0,0,0,0,0,0,6
1621,1.440618337749577,-0.2180484532844073,0.0704499265058496,0.4531851761874457,0.2060737027063331,1,0,0,0,0,0,0,0
799,1.5254435820663617,-0.0416810060643677,-0.1380338977623806,0.2800049054326671,0.0360369506324877,1,0,0,0,0,0,0,0
1054,1.1162423941013602,0.4360118908886875,-0.3664603354374419,0.5217392984488477,-0.4569760874743631,0,1,1,1,1,0,1,1
886,-0.3671119122717708,0.2665079597117969,-0.3847344504514468,-0.0870732469252368,0.3353662951973614,0,0,0,0,0,0,0,6
3644,-0.1319355205651358,0.5607337359047594,-2.8220623620317973,-2.2864310312032314,-1.5205346555304604,0,0,0,0,0,0,0,6
1350,0.1897881985364585,0.0259756673444485,-0.3695191782313245,0.4813542915903423,0.305668270268212,0,0,0,0,0,0,0,6
128,-1.4105749415825248,0.2202796148453722,0.0903925399126805,0.0561767637510183,0.617088031258419,0,0,0,0,0,0,0,6
4514,-1.5713373231130097,0.5900937947742548,-0.1507565178220982,0.6669010495028954,0.0347885043531272,0,0,0,0,0,0,0,6
3838,-1.768965086259569,-0.1418861888167469,1.1569276841174694,-0.9421221785365164,-0.6996476018789815,0,0,0,0,0,0,0,6
4050,-0.5195513655178489,0.1740512699789475,1.0165664246803965,-0.8855334417830183,-0.2488943685973317,0,0,0,0,0,0,0,6
4606,-1.1644959976076696,-1.6455945953805116,0.2360868700216856,-0.5677544744895191,1.084149478851411,0,0,0,0,0,0,0,6
1423,-0.1063872095224842,0.1308782261366829,0.4814743669860651,-0.3449387145461958,0.5677563459413794,0,0,0,0,0,0,0,6
4349,-1.6386454710735237,0.3829829015020597,-0.1516034839670884,0.5453059431895343,0.0463979606691958,0,0,0,0,0,0,0,6
3867,0.028334812071059,-0.0476241429802395,1.5169713455378402,-1.300440098994572,-0.8434847428957688,0,0,0,0,0,0,0,6
219,-0.3671119122717708,0.3127363045782216,0.1178037124336879,0.0382705124164864,0.7403412907851317,0,0,0,0,0,0,0,6
1454,2.931558417966329,0.4848760270643815,-1.29661484398683,1.406310127356822,0.6632763926103592,0,0,0,0,0,0,0,6
1379,-0.0494136906455219,0.1019506173187698,0.4865568944389493,-0.3499189291238241,0.5288872519506127,0,0,0,0,0,0,0,6
2907,0.6402199222005924,-0.9941196644036704,-0.0192521501713488,-0.1414606456497658,0.8049666789587745,0,0,0,0,0,0,0,6
366,-0.3773419419708959,0.1124134768237145,0.0629813673916732,0.0651298894182842,0.4938347717317062,0,0,0,0,0,0,0,6
2498,0.4021033303240107,2.0639263461206405,-0.3602062207282069,1.439005181044392,-0.90272188818805,0,1,1,1,1,1,1,0
591,1.19808263169436,-0.0416810060643677,0.2639966325457271,-0.1407920009288325,0.3353662951973614,0,0,0,0,0,0,0,6
2876,0.8211384240564052,-1.816514769170048,-0.0634232138065176,-0.5733353323120108,1.1590000201082604,0,0,0,0,0,0,0,6
42,0.1136994835871059,0.081594580246098,-0.1837191852973929,0.3068642824344649,0.3881891207088097,0,0,0,0,0,0,0,6
3861,-0.4336631347693637,0.7813794033675089,0.5045835721015071,-0.5194032787805211,0.7608299250673903,0,0,0,0,0,0,0,6
841,0.7786514140302336,0.1586418216901393,0.8853165430218939,0.5933643037869754,-1.7423315082529385,0,0,0,0,0,0,0,6
1528,1.0430053720266623,-0.0749503656154226,0.1030168118643452,0.0079941196929599,0.2621358392812002,0,0,0,0,0,0,0,6
3124,0.3144430796400975,-0.73501616786802,0.1599373375544615,0.0788413632209561,0.9670235161411496,0,0,0,0,0,0,0,6
401,-1.2878145851930245,0.1278229251125227,0.0721184248986757,0.0561767637510183,0.5114423802355224,0,0,0,0,0,0,0,6
4640,-2.0906466530747303,-0.3833798267219199,0.1421370913090144,0.1400706396230365,0.7061200783356244,0,0,0,0,0,0,0,6
4698,-1.717475832556276,0.2048701665565639,-0.0283892076783512,0.459067418777986,0.3177586866935453,0,0,0,0,0,0,0,6
3790,-0.1262945692399306,-2.424228528256462,-3.7232259739371503,-3.432740778706695,1.6505446676436166,0,0,0,0,0,0,0,6
1834,0.3285301072687318,0.1193664697226652,-0.1413767437771272,0.3646228318947952,-0.0520010918865927,1,0,0,0,0,0,0,0
3613,0.3632207801016749,-1.9082043962098412,-2.152780616022691,-1.8593420005004564,1.5246669818287424,0,0,0,0,0,0,0,6
1055,1.167392542596985,0.5592874771991535,-0.3847344504514468,0.5844111781197094,-0.5097989129858113,0,1,1,1,1,0,1,1
4137,-0.0732994120536012,0.3675757225667461,0.1760659120364048,-0.1423324677881307,0.5006446662870252,0,0,0,0,0,0,0,6
3240,0.506920447281088,-0.7756621043605512,-0.0079332060237503,-0.0174085744523283,0.7112583265923763,0,0,0,0,0,0,0,6
1224,1.4913606143404414,-0.5909089601526899,0.4973852766957166,-0.3963418353110591,-0.2922091126751407,0,0,0,0,0,0,0,6
4279,-0.1634725281392235,0.7253010128355426,0.7646337957050922,-0.7566949399664487,0.5330382897510788,0,0,0,0,0,0,0,6
1264,1.1671829346962637,-0.0872778880314487,0.2914078050667344,-0.1764210587857888,0.2660181729535449,0,0,0,0,0,0,0,6
2635,-0.0663688945907849,-1.9120013154572588,-1.6117136324287114,-1.0947110705920722,-2.1292911924393634,0,1,1,1,1,0,1,1
1231,-1.2168494492758006,0.412074663307044,0.7542933048501714,-0.5943594700993213,0.961932000074986,0,0,0,0,0,0,0,6
2529,0.4767326798637495,-0.7664389045818352,-0.5881694806815461,-0.2147880607114016,-0.5201354262817338,0,1,1,1,1,0,1,1
411,-1.33896473368865,0.2048701665565639,0.0629813673916732,0.0740830150855502,0.599480422754603,0,0,0,0,0,0,0,6
2860,-0.1523325274844666,-1.3217180395203445,-0.6496175890509316,-0.5926710227711861,-0.1157991343512436,0,0,0,0,0,0,0,6
2303,0.0423305129397929,0.4284888540406826,1.143067750142455,0.5969033288121646,-2.320110193199375,0,0,0,0,0,0,0,6
4146,-0.4856109776334918,0.4668681858433756,0.4929683708136858,-0.4536388047929454,0.4172275934751768,0,0,0,0,0,0,0,6
4040,-0.1058808018573631,0.4554738358662526,0.2133571782667326,-0.1932317548925355,0.5736406888021658,0,0,0,0,0,0,0,6
1398,-0.287919254629602,-0.2519486722462063,0.9743224045009888,-0.8486608692651822,0.1950678288877424,0,0,0,0,0,0,0,6
3972,-0.3622054842028356,0.4369830124033371,0.3706986655473019,-0.3377607656086834,0.4722209806504089,0,0,0,0,0,0,0,6
2833,0.1225475809924123,-0.5124792097220021,0.1074044454598949,0.1759549195221526,0.7439898105833317,0,0,0,0,0,0,0,6
2767,0.6887527134076357,3.9218182253864566,0.3660255750140922,2.6557041918237063,-0.0952229900967533,0,1,1,1,1,1,1,0
1565,1.7116402653867588,-0.0755779727874859,0.3220129843396455,0.703484420701588,0.1425618909890044,1,0,0,0,0,0,0,0
3220,0.7971684556416779,-1.1880612259067351,0.1064161188765002,-0.1786234642926217,1.1170495780685217,0,0,0,0,0,0,0,6
4465,-1.770716677524496,0.3102505977067203,0.342922182026122,0.5697137108499658,0.9889299548777682,0,0,0,0,0,0,0,6
1175,-0.3072727061872249,0.00900328706349,0.8553184630917967,-0.7202103371513368,0.4813187532076275,0,0,0,0,0,0,0,6
4356,-1.676971509822726,0.0702229367642798,0.1439347797503097,0.4050518515912166,0.6511357966916356,0,0,0,0,0,0,0,6
484,-0.9706836645201484,-0.1187282475084089,-0.1745821277903904,0.2800049054326671,0.1768978186630165,0,0,0,0,0,0,0,6
4386,-2.072088638504588,0.9311093108740732,0.045596740478816,0.886605854923324,0.356256355082871,0,0,0,0,0,0,0,6
774,1.0446321862074843,-0.4423266615733819,-0.1288968402553782,0.3695361621053266,0.3705815122049936,1,0,0,0,0,0,0,0
3455,-0.0344430097320593,-0.1031767664835946,-1.5201498907323114,-1.087211781534185,-0.337707760383197,0,0,0,0,0,0,0,6
1505,0.347701064016329,-0.0098414496111843,-0.451778891120816,0.5605747364511575,0.2661021183489801,0,0,0,0,0,0,0,6
2561,0.9957326048030776,-0.019491519352878,-0.8486685013337972,0.1443500750417636,-1.2205592631109274,0,1,1,1,1,0,1,1
4508,-1.5567975194105144,0.6272904319550262,-0.1651098937490356,0.6865938169211835,0.0021135405751829,0,0,0,0,0,0,0,6
4466,-1.575666648563792,-0.0372172498175511,-0.1381597765785641,0.3101370071488891,0.1224966460213589,0,0,0,0,0,0,0,6
3023,0.1769308010704202,-0.5520751072974502,0.0772866359876461,0.142386285809625,0.7183518329040103,0,0,0,0,0,0,0,6
211,-0.5512524468560216,0.3281457528670299,0.1726260574757026,-0.0064951159198433,0.775556507792764,0,0,0,0,0,0,0,6
1540,0.0517245938309496,0.0776525126604092,0.273664862873969,-0.142717921994527,0.4689587575017793,0,0,0,0,0,0,0,6
1123,-0.8888434269271479,0.1586418216901393,0.4284636676717712,-0.3377607656086834,0.1064673846477521,0,0,0,0,0,0,0,6
1324,0.0420892756932307,0.1674008424308881,0.3031417003940558,-0.1701959405893424,0.5742737021700336,0,0,0,0,0,0,0,6
3409,0.0848670871964431,-0.3969288457499267,-1.6946445352186534,-1.2853147503286686,-0.0587316926534288,0,0,0,0,0,0,0,6
208,-0.5410224171568966,0.3281457528670299,0.1634889999687002,0.0024580097474226,0.775556507792764,0,0,0,0,0,0,0,6
294,-1.0116037833166485,0.3281457528670299,0.1726260574757026,-0.0064951159198433,0.79316411629658,0,0,0,0,0,0,0,6
646,0.625200968543358,0.0353662353796733,0.0538443098846707,0.0651298894182842,0.3705815122049936,0,0,0,0,0,0,0,6
4428,-1.6880322337591014,0.330530659073427,-0.1993252764561734,0.514899109438551,-0.0285369157024946,0,0,0,0,0,0,0,6
1263,0.8247754826939029,-0.1081175065071125,0.1828059556252397,-0.0701888435233013,0.2418450090436412,0,0,0,0,0,0,0,6
3796,0.1341595429853561,-0.6734683859055055,-2.203008894344934,-1.797120249373033,0.1064673846477521,0,0,0,0,0,0,0,6
640,0.4819805527556074,-0.0879093509307925,0.0538443098846707,0.0561767637510183,0.2473282526782809,0,0,0,0,0,0,0,6
4351,-2.0811347942644773,0.9501859688009834,0.0208190914069902,0.8939950753777696,0.3074704755552653,0,0,0,0,0,0,0,6
1639,0.7857295094476182,-0.1773198396114378,-0.0659463707331102,0.3148287852139557,0.1751574476080035,1,0,0,0,0,0,0,0
356,0.1136994835871059,0.1278229251125227,0.0081590223496585,0.11884864342188,0.4938347717317062,0,0,0,0,0,0,0,6
