indice,CIE DL,CIE Da,CIE Db,CIE DC,CIE DH,y,KNeighbors,RedesNeuronales,SVC,GaussianNB,RandomF,XGBoost
3413,0.2140745211277602,-0.1796903919023158,-3.331439946694577,-2.618160571291867,-0.8578857839175755,0,0,0,0,0,0,0
2925,0.6875321898495216,-0.8019043662625576,0.8413413615982681,0.3900575900436036,1.6519461299312008,0,1,1,1,1,1,1
4446,-1.684458463962024,0.2834280913372659,-0.3566385424993509,0.5403284086405444,-0.1487744746371474,0,0,0,0,0,0,0
1016,0.9537506193210568,5.100042540544847,0.4566156601104247,3.8268158276068,-0.337850952744936,0,0,0,0,0,0,0
3811,-0.0251570551384304,-0.3567805374071546,1.492821723655504,-1.445806821157122,-0.986556776981122,0,0,0,0,0,0,0
1761,2.800671160068392,0.176880355491424,0.1850598590952517,0.7395255797692117,-0.179783350326304,0,0,0,0,0,0,0
4000,-0.198497592803293,0.515663360294269,0.476784585139228,-0.7356202968613774,0.3817468922573004,0,0,0,0,0,0,0
2708,-0.0039868209186914,0.4455489400786084,-0.0127878575288892,0.720358708352697,0.192635523754387,0,0,0,0,0,0,0
495,-1.2114769743654572,-0.071855675573953,-0.3899805109904695,0.2304559193347328,0.1885634087390135,0,0,0,0,0,0,0
1055,1.9046177636384147,3.691436115829565,-0.2860125601535176,2.749307216957192,-0.9695481865256754,0,0,0,0,0,0,0
4576,-1.787822511366698,0.1416626410618454,-0.0804434383375959,0.4802065278520858,0.2694343078083515,0,0,0,0,0,0,0
2886,0.5921675218831723,-0.5852130183746393,-0.0718726066150219,0.1098587068926059,0.4117502176035769,0,1,1,1,1,1,1
1664,1.1661250159990078,-0.2591857096967394,0.2000242368472933,0.6769965421923001,-0.0366696115475747,0,0,0,0,0,0,0
1123,-0.7303152868795653,5.142090493521423,-4.266499820768248,-2.834146492772593,-6.4021443970400345,0,0,0,0,0,0,0
211,0.4267640092174609,0.1804320422855006,0.0110387279520592,-0.1193845386683865,0.5044120256293834,0,0,0,0,0,0,0
1505,0.2727362245846196,-0.3975128089283878,1.1240110273231645,-1.2099728349629628,0.0183059243420278,0,0,0,0,0,0,0
3021,0.6923731271464904,-0.7176677198633492,-0.0597971672640827,0.0313165203621183,0.4984716023312575,0,1,1,1,1,1,1
3956,0.137298245893233,-0.1699905150465767,2.4075749430869697,-2.294913513464972,-1.2545322153639162,0,0,0,0,0,0,0
3750,-0.1893522399002998,2.71596066187677,-3.1390210343987555,-2.104084727103505,-3.690283471032261,0,0,0,0,0,0,0
2681,0.1866123393137834,-0.1017138919537223,-0.6826292357087302,0.2073003186520438,-0.5861058775049256,0,0,0,0,0,0,0
1194,2.048328821572575,-0.6938808792451426,0.7833720770265593,-0.8940523124444488,-0.3291433814572216,0,0,0,0,0,0,0
2527,0.1801929896280343,-1.9908043778634097,-2.288074370776473,-1.3803296231077398,-2.323996929636813,0,0,0,0,0,0,0
2381,-0.7979078774275528,-3.7229333247508585,-2.91547571682476,-2.6223777534618926,-2.7869089566738,0,0,0,0,0,0,0
3677,3.8379739514529607,4.812272301947901,6.863925358838041,7.414697986558622,-3.3794300267831554,0,0,0,0,0,0,0
219,-0.8334213627693993,0.2224799952620762,-0.0632240940743349,-0.0494164470677626,0.5465251745480993,0,0,0,0,0,0,0
2011,0.3774781654014488,-0.3935666550332366,0.0625068295572526,0.402282777136774,-0.4867210629540991,1,0,0,0,0,0,0
3492,0.1132821225334775,0.0091793160026459,-2.153142846179264,-1.5007081840658931,-0.768940169392751,0,0,0,0,0,0,0
3795,0.3307601888813332,-1.1150642741532208,-4.24763063241069,-3.568805271297588,-0.1175988117340384,0,0,0,0,0,0,0
1229,1.7728252626623406,-0.899585240327221,0.6942566905948861,-0.8292592050732347,-0.5505055008761448,0,0,0,0,0,0,0
338,-0.5699280577176011,0.2855519247269397,0.2338271940312419,-0.3013015768300085,0.6728646213042473,0,0,0,0,0,0,0
3526,0.5836163277772206,4.41825277969223,-0.3710328652673915,0.6645332260281176,-4.725635180322801,0,0,0,0,0,0,0
1210,1.2541289764026946,-0.4398470311656852,1.367890361525989,-1.439748261338998,0.0110044202129846,0,0,0,0,0,0,0
1950,2.1349872842476065,0.0830363703898424,-0.3305702533693542,0.3622774374655576,-0.289077610117945,0,0,0,0,0,0,0
3407,-0.004112891662437,-3.1434932460716194,-6.013850320561575,-5.425893888688998,1.529751600343556,0,0,0,0,0,0,0
526,-0.0543976782684311,-0.0508316990856652,-0.3602753821799118,0.2024686826944832,0.2096199831983715,0,0,0,0,0,0,0
1450,1.685494078404572,-0.7850200804265035,0.6390656143195568,-0.7737882767300404,-0.4414804697104771,0,0,0,0,0,0,0
4296,0.0479721792400182,-0.150403859486876,2.728233639586344,-2.582043323197781,-1.4083737277487882,0,0,0,0,0,0,0
1184,0.6924444350765915,0.0613601700793035,0.1821128906100599,-0.2945588441310059,0.3811355984690579,0,0,0,0,0,0,0
4218,0.0066902109248769,0.8939608925732933,0.888985123653121,-1.182205771979914,0.5540770266669824,0,0,0,0,0,0,0
4664,-1.7692551163628074,0.050798437925424,0.088059978638298,0.4424068584376879,0.508322667379989,0,0,0,0,0,0,0
3282,0.5824158453540309,-1.0815091127535907,0.3392153119907113,0.0068925353944679,1.1696445828853057,0,1,1,1,1,1,1
3774,0.4433189540094602,-1.4830314672047828,-3.5001778754508512,-2.9118491699018696,0.4149689933114928,0,0,0,0,0,0,0
4143,-0.9614567892940984,-0.3196029396811771,1.956724665043588,-1.8631010889651436,-1.1755664373296597,0,0,0,0,0,0,0
356,-0.0314852169595791,0.1804320422855006,-0.0929292228848926,-0.021429210427513,0.4833554511700254,0,0,0,0,0,0,0
4434,-2.1509275946733104,1.122271900718155,-0.1232884090182534,1.1200477826020518,0.091917810822863,0,0,0,0,0,0,0
1087,1.2745250776449848,-2.489612971727051,-0.0929292228848926,-1.014976111156372,1.2835052806256286,0,1,1,1,1,1,1
4007,-0.4001235125014019,0.138384089308925,1.5545207605815927,-1.6091468124942052,-0.5159920817511147,0,0,0,0,0,0,0
2804,1.1864899253924577,-2.204510116767934,0.0077774278709276,-0.8062343162752668,1.2739871169275183,0,1,1,1,1,1,1
3203,1.2454774192277016,-2.6053224232481016,-0.2412183877819509,-1.1512169055782129,1.1655393976286788,0,1,1,1,1,1,1
2699,1.0116725320518334,-2.352863064744569,-1.7471460298550396,-1.488833838867382,-1.4847511965580966,0,0,0,0,0,0,0
4554,-1.2064363844900898,-1.8784140354033183,0.0424249235489732,-0.8352738350341988,0.6869677970507014,0,0,0,0,0,0,0
2851,0.437512598068393,-1.0003064176836487,0.0473766674882213,-0.0765393095867009,0.7732963804906654,0,1,1,1,1,1,1
2186,-0.7815657712035462,0.1155486590779312,0.3176834824338869,0.2161278434476656,-1.0519602219359103,1,0,0,0,0,0,0
4037,-0.7350180399961838,0.1090536095329851,0.549211347670919,-0.7103955382061351,-0.0713064215030392,0,0,0,0,0,0,0
3643,0.2690240262236343,-0.9047735597624142,-3.2989524313407674,-2.6642155916031305,-0.1175539208312807,0,0,0,0,0,0,0
1004,1.0568566952108909,-1.73274981814869,-0.9989356516069022,-0.9170207829154986,-0.5905298462572318,0,0,0,0,0,0,0
1639,1.4696326760026803,0.3690024479106968,0.0110387279520592,0.6918157552989084,-0.274681229366862,0,0,0,0,0,0,0
2291,-0.4476966449182046,-0.2421591573044983,0.944078133972884,0.7298937116075906,-1.638512771133863,1,0,0,0,0,0,0
2738,0.5931681448463867,0.3766840084434488,-0.3270741835264062,0.5991637429037174,-0.2188451647629766,0,0,0,0,0,0,0
1808,1.9240242432349184,-1.2876371289809168,-0.8260251362040127,0.8482633627122592,0.5961808861046346,0,0,0,0,0,0,0
1395,1.9072839035794824,-0.947250350764564,0.5473978345894644,-0.6902298724707758,-0.6173947144689654,0,0,0,0,0,0,0
4662,-1.7818113514750804,0.2528802191721006,-0.2697561422713071,0.5332100940961221,-0.0074920398928542,0,0,0,0,0,0,0
2875,-0.3391159129782427,-3.141290821203426,-0.086555254856264,-1.3947605934269214,1.608357550739287,0,1,1,1,1,1,1
2071,1.6627727825044607,-2.3739576115704843,2.2282358894230505,2.5690933329599224,-2.141426835297961,1,0,0,0,0,0,0
887,0.2549205494010708,-0.0508316990856652,1.1546861871585303,0.7202325605390998,-1.9802637605748588,1,0,0,0,0,0,0
2232,-0.4698686280359169,-0.4377647927606682,0.6792417709435556,0.7034096253552369,-1.227596649697766,1,0,0,0,0,0,0
1330,0.934505930058886,-0.3678536844666789,1.4701131576291384,-1.5315792298095787,0.0959308231357787,0,0,0,0,0,0,0
1169,-1.0740022065123451,-2.426541042262188,0.1447118075995689,-1.1828995309978692,0.904486940357185,0,0,0,0,1,0,0
1289,1.1920036302996626,-0.2806155094584573,0.4526707873254966,-0.5774572083598304,0.0637061876350551,0,0,0,0,0,0,0
3678,1.860192751771608,4.761247339556511,2.6692891877438845,3.524721380567974,-4.330255764421076,0,0,0,0,0,0,0
995,0.7475384675413889,0.3065759012152274,-0.9692305227963446,0.3983793391762301,-1.0748310588224654,0,0,0,0,0,0,0
4341,-2.2433039737880307,-0.8660558631934264,0.2606513430625738,-0.143814941721643,0.8530076806361171,0,0,0,0,0,0,0
1604,1.706015077133001,-0.2407804426610963,0.1452296099304307,0.6139580957626366,-0.0321635772651694,0,0,0,0,0,0,0
1294,0.5048438804483057,-0.1112020401454022,-0.8313244098290363,0.6462762382870352,0.1070428881575052,0,0,0,0,0,0,0
182,-0.3866283672467852,0.2435039717503641,0.0704489855731747,-0.1613653936287608,0.5886383234668152,0,0,0,0,0,0,0
2582,1.358578720185968,2.9377249260968377,-0.8058523143382773,2.149679585258283,-1.5020159043769352,0,0,0,0,0,0,0
2429,0.7281749467389673,-0.6218563483887241,-1.4807591744930562,-0.3103795859089613,-1.5478513349703995,0,0,0,0,0,0,0
3308,2.476916966362613,3.055913918153527,3.475843490825325,4.0721942054561975,-2.4408025768079518,0,0,0,0,0,0,0
208,-0.3751721365923591,0.3486238541918031,0.12985924319429,-0.1893526302690103,0.6939211957636051,0,0,0,0,0,0,0
3422,3.799813084362302,5.174636007909778,7.164958531152106,7.738258227535916,-3.643445602664832,0,0,0,0,0,0,0
888,-0.4668219818277672,-0.4713112288514214,0.619993868568492,0.6922453238988503,-1.1380007822005394,1,0,0,0,0,0,0
1742,1.5018196793486691,-0.1534328135207255,-0.0489646645922161,0.4406396106568953,-0.0864333959284291,0,0,0,0,0,0,0
2482,0.5480535345219631,0.7082010737565534,0.0821626935065404,0.9082352021256896,0.2645630116774342,0,0,0,0,0,0,0
4214,0.1384640902457899,-0.2279859074020862,2.3754368031720245,-2.251766671244296,-1.2906189877488918,0,0,0,0,0,0,0
294,-0.9708961306225112,0.2224799952620762,0.1744169364101266,-0.2593207218696342,0.5886383234668152,0,0,0,0,0,0,0
2973,1.10402200833279,-1.1396810585473776,1.1919733292624213,0.349254950127742,2.260125919844346,0,1,1,1,1,1,1
4273,0.0597057040886779,-0.2288676059441872,3.123820209653998,-2.906549859337832,-1.6985011461648638,0,0,0,0,0,0,0
3903,0.0563402591174912,-0.3215884629120242,2.5184475045497883,-2.355843538581614,-1.4627900111959478,0,0,0,0,0,0,0
3352,-0.3999713426218655,3.6265083778543152,-3.384750430109597,-2.217013092496221,-4.669916061004621,0,0,0,0,0,0,0
1811,2.3912514612408184,-0.3186611631540911,-0.4241979130499062,0.1087646761700455,-0.0741730501223328,0,0,0,0,0,0,0
1548,0.2717465968992352,0.0439684354296393,-0.0834087030096905,-0.0531067851983376,0.3256236811141653,0,0,0,0,0,0,0
3720,-0.0464840027846641,-3.267954377824922,-6.269330380836433,-5.676851663288271,1.5985311509783278,0,0,0,0,0,0,0
3881,0.2059000061539377,-0.019539122329894,2.3142178716268744,-2.243807117245176,-1.065034067652205,0,0,0,0,0,0,0
2282,-0.0454829828310859,0.1640721807456507,-0.7857277449758856,-0.3156056399626358,0.3060272967191302,1,0,0,0,0,0,0
4164,0.0996471007172719,0.203710819992779,0.2361605376242742,-0.4502585718353306,0.1772478475264051,0,0,0,0,0,0,0
4717,-1.9300135267365957,0.5363687743279015,-0.4334990969968255,0.7052599281385518,-0.2847424942216143,0,0,0,0,0,0,0
1099,0.1976393961289409,-1.6696778886838266,0.5902887397579343,-0.2313334852293846,1.7467499187315043,0,1,1,1,1,1,1
742,1.4463685374613748,-0.513359181827997,-0.2563074313429599,0.2724367742951071,0.1043371109015816,0,0,0,0,0,0,0
2170,0.0107539767842407,0.1235755171842257,-0.8289710563870482,-0.3093326336788674,0.3777070435909265,1,0,0,0,0,0,0
355,0.1518144735112368,0.1804320422855006,-0.0335189652637772,-0.0774036837080121,0.5044120256293834,0,0,0,0,0,0,0
1446,1.0189419878465968,0.3029883206065562,0.5313501617213824,-0.6110493835158659,0.6692714781014132,0,0,0,0,0,0,0
1379,1.4234560761525228,-0.1855556795750189,0.3493157773052222,-0.4660857553283914,0.1503199839622313,0,0,0,0,0,0,0
918,1.2172439243728548,-1.1440784764766314,-0.5830638482590945,0.5383155223774778,0.6728646213042473,1,0,0,0,1,0,0
2852,0.8474565674315817,-1.258156496071317,-0.2056790227375602,-0.3533819840168347,0.5641036930074377,0,1,1,1,1,1,1
3328,0.2113279475120815,-3.5536727633415874,-5.282644409672625,-4.780039720990498,2.0980567758915667,0,0,0,0,0,0,0
2799,0.2164267150093116,-2.3124520302035663,-0.8485788714607212,-1.2572765736401923,0.2571724027928601,0,1,1,1,1,1,1
1344,0.8124587922726463,0.5692686294379802,0.3963050485523264,-0.4593303943795112,0.9359646582946688,0,0,0,0,0,0,0
994,0.8735570047400747,-0.4292632758748458,-0.9840830872016234,-0.0774036837080121,-0.9274350376069594,0,0,0,0,0,0,0
1587,2.11337137648481,0.0480153432403831,0.4566156601104247,0.9474032530496962,-0.0993938485166176,0,0,0,0,0,0,0
153,-0.9365274386592332,0.2224799952620762,-0.0632240940743349,-0.0354228287476378,0.5254686000887413,0,0,0,0,0,0,0
912,-0.9594398999680852,0.8321753134224228,0.4714682245157036,-0.1193845386683865,-1.6012454203064148,1,0,0,0,0,0,0
4587,-1.7779122017297335,0.0931640558909428,0.0094949206388646,0.460031030535791,0.3969404879443032,0,0,0,0,0,0,0
1994,0.7289842884948827,-0.8239795505371734,0.2367542516423908,0.7239757184753677,-0.4985914764818017,1,0,0,0,0,0,0
2653,1.3357477968994538,1.48713569660572,-0.574928232653722,1.2579639359711985,-0.8334192771312383,0,0,0,0,0,0,0
891,-0.2835222913569512,0.2645279482386519,-0.731589492311883,-0.3572760501105076,0.1885634087390135,1,0,0,0,0,0,0
3570,0.2706403014759563,-0.9004988529869782,-3.183368117638725,-2.558440389655624,-0.0975070372994712,0,0,0,0,0,0,0
3798,3.756622577424046,5.422875482200311,7.46295010678277,8.044798307171067,-3.814056958983768,0,0,0,0,0,0,0
128,-1.4749702794172552,0.2224799952620762,0.0555964211678958,-0.147371775308636,0.5465251745480993,0,0,0,0,0,0,0
1263,1.887157773219656,-0.9171618156678226,0.7083945300825589,-0.8441592621755133,-0.5704865418322513,0,0,0,0,0,0,0
4691,-1.6680503873733494,0.5650143780336615,-0.3661166722831376,0.7243265231298118,-0.1859608248892412,0,0,0,0,0,0,0
3462,0.1496538400785348,-0.0375441404552906,-2.6058264224072563,-1.927212389849521,-0.8291063288935391,0,0,0,0,0,0,0
1532,1.2659038693197513,-0.1559515815271042,0.3955871683034881,-0.5096812023571118,0.1712593130042952,0,0,0,0,0,0,0
2778,0.0695507292193235,2.3594139395372227,0.1414790315043202,1.986180899787548,-0.0789890927068562,0,0,0,0,0,0,0
1625,1.0867029166756592,-0.303914700396602,-0.0906818842446149,0.3865030925307864,-0.0220023358545662,0,0,0,0,0,0,0
2588,1.388966563972455,0.5290752935755103,-0.7077627337494041,0.6136744491253961,-0.7714831459301561,0,0,0,0,0,0,0
220,-0.2835222913569512,0.3275998777035153,0.0853015499784535,-0.1613653936287608,0.6728646213042473,0,0,0,0,0,0,0
844,0.2434643187466448,0.916271219375574,-0.345422817774633,-0.5531867065922544,-0.6115864207165898,1,0,0,0,0,0,0
984,0.3236579333276269,-1.8588936770784168,0.1150066787890111,-0.7351037447538765,0.9676566637352588,0,0,1,0,1,0,0
841,1.0568566952108909,0.6009115720512568,1.6299682481274531,0.5942899956579769,-2.8856964623272523,1,0,0,0,0,0,0
640,-1.0052648225857892,-0.2400474874802555,0.3823528380840304,-0.4972122333117553,0.0832805364422236,0,0,0,0,0,0,0
2771,1.310863415093441,0.891632635114471,-0.5008094276189063,0.8903228266734634,-0.5747510907598815,0,0,0,0,0,0,0
779,1.1828752324095768,-0.4292632758748458,-0.5682112838538157,0.2584431559749824,0.2938462810358034,0,0,0,0,0,0,0
3610,0.0828264245419375,-0.5335945704478955,-3.2853020625043894,-2.6092863080646773,-0.4858393318991649,0,0,0,0,0,0,0
42,0.2549205494010708,0.0122402303791981,-0.4048330753957484,0.2584431559749824,0.2517331321170875,0,0,0,0,0,0,0
1540,1.7113368138604812,-0.6415793941547168,0.7871965647822032,-0.9048288205405064,-0.2767608021789833,0,0,0,0,0,0,0
386,-0.6042967496808791,0.3486238541918031,-0.1077817872901714,0.0205516445328612,0.6518080468448892,0,0,0,0,0,0,0
1266,0.2860220742133001,-0.3700513092125995,0.3822074355785849,-0.5250624762916192,-0.0278012574483669,0,0,0,0,0,0,0
1200,1.0582631106012288,0.7118598279987013,0.1964458569434127,-0.2678555116558117,1.0332030229822948,0,0,0,0,0,0,0
3680,3.853594181861716,4.888285695498261,7.160021963779554,7.696556179549034,-3.3906202137141013,0,0,0,0,0,0,0
2929,0.8515925284174365,-1.4998939423813638,-0.1473191260048047,-0.473955016539091,0.75375391785089,0,1,1,1,1,1,1
2746,-0.7963703519086803,-3.832526140298102,-3.174666692486894,-2.7484045017872627,-3.127606562539094,0,0,0,0,0,0,0
561,2.122286146072509,-0.6184790642694361,0.7833720770265593,-0.889033546275249,-0.2536246549075041,0,0,0,0,0,0,0
4674,-1.3948088127238765,-1.114162996963533,-0.1412287111745069,-0.3501957960788043,0.3271280003800335,0,0,0,0,0,0,0
1985,-0.0718961975371325,-0.2920308715418455,1.7484843055247643,1.155089095211368,-2.572589281724928,1,0,0,0,0,0,0
3125,0.27064352718489,-0.8014495730144255,0.0678388520103711,0.0514661641920755,0.6784152255851997,0,1,1,1,1,1,1
411,-0.7303152868795653,0.2645279482386519,-0.152339480506008,0.0485388811731107,0.5465251745480993,0,0,0,0,0,0,0
3839,0.1811465282548742,-0.0214203777853452,2.4596456746930726,-2.3764338626192334,-1.1363981843772677,0,0,0,0,0,0,0
3588,-0.4984775684509017,4.2138173966215176,-3.0095760604260726,-1.8043778203163308,-5.162527867193384,0,0,0,0,0,0,0
2744,0.5742622569685776,2.7118492176948967,-0.6717111142756913,2.0290733944983628,-1.2636765716846474,0,0,0,0,0,0,0
1418,0.505184296328743,-0.3396401813425507,1.0279832377655769,-1.1194984765608171,0.0732954791083239,0,0,0,0,0,0,0
4068,-0.9819831790436392,1.111744703560585,0.7520767887331657,-1.1023538620388442,0.8276552305315793,0,0,0,0,0,0,0
1352,-0.1779505845582604,-0.459336889686309,0.8672246872594155,-0.9680368342413144,-0.073179153686334,0,0,0,0,0,0,0
3236,1.1980205926942888,-4.047805135549273,-1.4821564392765665,-2.555883489916354,0.2732740371129616,0,1,1,1,0,1,1
605,1.4349123068069487,-0.2190235109919677,0.3675002736787515,-0.4972122333117553,0.1043371109015816,0,0,0,0,0,0,0
4261,-1.096634463492155,-0.5123307442199566,2.087128277034285,-1.9218231780208983,-1.4302177440940311,0,0,0,0,0,0,0
1454,1.6383134514536684,-0.8572680582768866,0.6942566905948861,-0.8245647990274714,-0.5010589062008838,0,0,0,0,0,0,0
4284,0.1403582428568108,0.0542881833557738,0.2783848872470784,-0.455231378351381,0.0201108130641497,0,0,0,0,0,0,0
3473,0.3103269391212424,-1.0119137695432088,-3.249926011100912,-2.6314455620576704,-0.0010657101135453,0,0,0,0,0,0,0
2718,0.0008418674346105,0.746836504725847,-0.1004307914862475,0.8973038760292071,-0.0026175272905685,0,0,0,0,0,0,0
2276,0.9707438099854704,-0.4659988477991356,0.921939959638873,0.8360259990080805,-1.5066037839571875,1,0,0,0,0,0,0
934,-0.0314852169595791,-1.4384141473126606,-1.102903602443854,0.4963346674171034,1.4519578763004926,1,0,0,0,1,0,0
4822,-1.7230737588200968,0.5197927362403895,-0.6678425510590279,0.6710444623798272,-0.6054382769141665,0,0,0,0,0,0,0
892,0.0372521669669768,1.0844630312818764,1.8230515853960785,0.4263665758164796,-3.369997674892486,1,0,0,0,0,0,0
2183,-0.1512203292900993,0.2077540348932827,0.1513533217806999,0.0800092520882724,-0.881055427461624,1,0,0,0,0,0,0
4473,-1.8361090392179065,0.465575331696294,0.5225740229435533,0.7734490648276194,1.0510529635248995,0,0,0,0,0,0,0
4421,-1.91293658568377,-0.4503575554625914,-0.0730706189957804,0.0873701816671418,0.3290266310413355,0,0,0,0,0,0,0
4144,0.1676785708416235,-0.2218469555298116,3.3100059913182656,-3.067047354402052,-1.7913466928385815,0,0,0,0,0,0,0
1483,2.058818739190514,-0.6831860787952028,0.7833720770265593,-0.8933404634962266,-0.3184319985688518,0,0,0,0,0,0,0
1919,1.0436689622437474,-0.364907324506574,0.0517756274714109,0.5347156909133877,0.011173778161439,0,0,0,0,0,0,0
598,1.2401563856817068,-0.0508316990856652,0.1595643720048477,-0.2873079585098837,0.2727897065764454,0,0,0,0,0,0,0
1606,2.368279895821485,-0.3330157507838506,-0.4228534351389038,0.1082361347078981,-0.0175113323763859,0,0,0,0,0,0,0
2665,-0.5758122330720121,-3.412766832012022,-2.352825514656014,-2.30143406041283,-2.0626215197226,0,0,0,0,0,0,0
1784,2.295671128872925,-0.1763247812244864,0.473307211389718,0.9246560822467114,-0.0430589103139242,0,0,0,0,0,0,0
3976,-0.0442998704207857,0.3057127147368358,0.3865019979240746,-0.6080281822639946,0.2171829276606908,0,0,0,0,0,0,0
1106,-0.0429414476140051,0.6429595250278325,-4.830897268168844,-3.925648721742325,-2.043433483952932,0,0,0,0,0,0,0
3043,0.2205460820408478,-0.90755609129404,0.1632793850014198,0.0249268548088268,0.8636904907916123,0,1,1,1,1,1,1
2757,0.8141766773586628,1.2140093357769666,-0.5205016444996478,1.086331314271169,-0.680285490925189,0,0,0,0,0,0,0
781,1.1485065404462986,-0.5974550877811483,-0.731589492311883,0.4403601941366044,0.4412423022513093,0,0,0,0,0,0,0
4093,-0.2126950066808713,0.5432090555953238,0.4914687938971923,-0.7547134861650512,0.4018180225122315,0,0,0,0,0,0,0
371,-0.2033286767759691,0.2014560187737884,0.0555964211678958,-0.147371775308636,0.5254686000887413,0,0,0,0,0,0,0
4486,-2.0517459329466265,0.6559083492666553,0.5331690390322611,0.9026959153943156,1.0502695162745783,0,0,0,0,0,0,0
4811,-1.2207480850492165,-2.308721567252083,0.3349622204904842,-1.0764710630298806,1.1615630654106497,0,0,0,0,0,0,0
412,-1.3718642035274211,0.1804320422855006,-0.0038138364532195,-0.1053909203482617,0.5044120256293834,0,0,0,0,0,0,0
2682,0.6314093963032241,2.9502571730315514,-0.5679211052199467,2.200275336455454,-1.1784683787839545,0,0,0,0,0,0,0
2164,-0.1763681778003219,0.2299087780177313,-0.0221694327913288,-0.0148525203838022,-0.6797042054335369,1,0,0,0,0,0,0
2736,0.8557848146188586,5.125477486946119,0.4659641601088196,3.8485242981125767,-0.3162781425556648,0,0,0,0,0,0,0
2461,0.1417590959013466,0.9512922061836072,-0.2617156753151065,0.9759203544046436,-0.2785148802027205,0,0,0,0,0,0,0
1572,2.044395136163644,-0.2021991186260607,0.4172499218491441,0.8783552446969654,-0.0420073864047756,0,0,0,0,0,0,0
1372,0.911669132420928,-0.3332545363912115,0.8299090480301895,-0.9256959239407194,0.0530986920698333,0,0,0,0,0,0,0
4121,-0.0150940341929914,0.8719591640012163,1.0669418750462447,-1.3381211155535042,0.4435099151716846,0,0,0,0,0,0,0
1735,1.4996587466128573,-0.2363854838994291,-0.2197997925573166,0.3264852178488107,-0.1133840146297109,0,0,0,0,0,0,0
1558,0.5725089439752192,0.1143122640714714,-0.0103173080691931,0.5641913106454414,-0.199488076209472,0,0,0,0,0,0,0
2390,0.6773789200652903,0.6488679923308744,0.492942949779607,0.9714228295045824,0.8350437624209475,0,0,0,0,0,0,0
1111,0.4496764705263129,-1.4594381238009484,-3.4644613428831903,-2.8761273477329667,0.3991291533325933,0,0,0,0,0,0,0
2600,0.8763000091713694,5.104941890635652,0.4224415277031081,3.8234652877809343,-0.367696735158682,0,0,0,0,0,0,0
1717,1.5220734031535386,-0.1531340485150855,-0.0324477711742457,0.4553630577847852,-0.0851720592326402,0,0,0,0,0,0,0
766,0.7475384675413889,-0.3661913464099823,-0.0186664008584984,0.4543538124567291,-0.0009457613952082,0,0,0,0,0,0,0
785,1.5952995359689128,-0.4923352053397092,-0.0186664008584984,0.4683474307768539,0.0622239619828656,0,0,0,0,0,0,0
